"component","route","source","line","interaction","api_candidates","review_flags"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","780","<NBtn label={AR ? 'حفظ كصورة' : 'Save as Image'} variant=""outline"" onPress={() => show(AR ? 'تم الحفظ' : 'Saved', 'success')} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","781","<NBtn label={AR ? 'مشاركة' : 'Share'} variant=""secondary"" onPress={() => show(AR ? 'فتح المشاركة' : 'Opening share', 'info')} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","782","<NBtn label={AR ? 'طباعة' : 'Print'} variant=""outline"" onPress={() => show(AR ? 'جاري الطباعة' : 'Printing', 'info')} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","796","onPress={() => show(AR ? 'الكاميرا تفتح في التطبيق الحقيقي' : 'Camera opens in production app', 'info')} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","847","<TouchableOpacity key={p.k} onPress={() => setPeriod(p.k as any)}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","852","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","884","<View style={{ flex: 1 }}><NBtn label={AR ? 'تصدير PDF' : 'Export PDF'} variant=""outline"" onPress={() => show(AR ? 'جاري إنشاء التقرير' : 'Generating report', 'info')} /></View>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","885","<View style={{ flex: 1 }}><NBtn label={AR ? 'تصدير Excel' : 'Export Excel'} variant=""secondary"" onPress={() => show(AR ? 'جاري التصدير' : 'Exporting', 'info')} /></View>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","952","onPress={() => show(AR ? 'فتح نموذج الرد' : 'Opening reply form', 'info')} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1049","onPress={handleConfirmAmount}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1065","onPress={() => setSelectedBank(bank.id)}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1089","onPress={handleConfirmBank}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1113","onPress={handleVerifyOtp}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1132","onPress={onBack}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1151","onPress={onBack}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1284","<TouchableOpacity onPress={() => setSelectedJob(null)} style={{ padding: SP.sm, backgroundColor: 'rgba(255,255,255,0.25)', borderRadius: R.full }}>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1286","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1338","<TouchableOpacity onPress={() => setApplyVisible(true)} style={{ backgroundColor: selectedJob.contact === 'whatsapp' ? '#4CAF50' : theme.primary, padding: SP.lg, borderRadius: R.full, alignItems: 'center', flexDirection:","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1343","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1356","<TouchableOpacity onPress={() => setApplyVisible(false)} style={{ padding: SP.xs }}><I name={AR ? 'chevronRight' : 'chevronLeft'} size={24} color={theme.text} /></TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1377","<TouchableOpacity key={c} onPress={() => setApplyClass(c)} style={{ paddingHorizontal: SP.md, paddingVertical: SP.sm, borderRadius: R.full, borderWidth: 1, borderColor: applyClass === c ? theme.primary : theme.border, ba","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1379","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1389","<TouchableOpacity onPress={() => setApplyCV(true)} style={{ backgroundColor: applyCV ? theme.successBg : theme.surface2, padding: SP.xl, borderRadius: R.lg, borderWidth: 2, borderColor: applyCV ? theme.success : theme.bo","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1394","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1396","<NBtn label={AR ? 'إرسال الطلب (Submit)' : 'Submit Application'} onPress={handleApply} disabled={!applyName || !applyPhone || !applyCV} style={{ marginTop: SP.xl, backgroundColor: selectedJob.contact === 'whatsapp' ? '#4","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1425","<NBtn label={AR ? 'تنزيل السيرة الذاتية (Download CV)' : 'Download CV'} onPress={() => show(AR ? 'جاري تحميل السيرة الذاتية...' : 'Downloading CV...', 'success')} style={{ marginTop: SP.lg }} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1426","<NBtn label={AR ? 'تواصل مع المتقدم عبر واتساب' : 'Contact via WhatsApp'} variant=""outline"" onPress={() => Linking.openURL(`whatsapp://send?phone=${selectedApp.phone}`)} style={{ borderColor: '#4CAF50' }} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1440","<TouchableOpacity onPress={onBack} style={{ padding: SP.sm, backgroundColor: theme.primary, borderRadius: R.full, width: 44, height: 44, alignItems: 'center', justifyContent: 'center', shadowColor: theme.primary, shadowO","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1442","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1444","<TouchableOpacity onPress={() => setShowFilters(true)} style={{ padding: SP.sm, backgroundColor: theme.primaryLight, borderRadius: R.full, width: 44, height: 44, alignItems: 'center', justifyContent: 'center' }}>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1446","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1450","<TouchableOpacity onPress={() => setTab('browse')} style={{ flex: 1, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center', backgroundColor: tab === 'browse' ? theme.surface : 'transparent', shadowColor: tab==","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1452","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1453","<TouchableOpacity onPress={() => setTab('post')} style={{ flex: 1, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center', backgroundColor: tab === 'post' ? theme.surface : 'transparent', shadowColor: tab==='po","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1455","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1456","<TouchableOpacity onPress={() => setTab('inbox')} style={{ flex: 1, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center', backgroundColor: tab === 'inbox' ? theme.surface : 'transparent', shadowColor: tab==='","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1458","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1480","<TouchableOpacity onPress={() => setSelectedJob(item)} activeOpacity={0.9} style={{ marginBottom: SP.lg }}>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1512","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1523","<TouchableOpacity onPress={() => setPostType('offer')} style={{ flex: 1, padding: SP.xl, borderRadius: R.lg, borderWidth: 2, borderColor: postType === 'offer' ? theme.primary : theme.border, backgroundColor: postType ===","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1526","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1527","<TouchableOpacity onPress={() => setPostType('request')} style={{ flex: 1, padding: SP.xl, borderRadius: R.lg, borderWidth: 2, borderColor: postType === 'request' ? theme.success : theme.border, backgroundColor: postType","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1530","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1540","<TouchableOpacity key={p.id} onPress={() => setPostProf(p.id)} style={{ paddingHorizontal: SP.lg, paddingVertical: SP.sm, borderRadius: R.full, borderWidth: 1, borderColor: postProf === p.id ? theme.primary : theme.borde","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1542","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1549","<TouchableOpacity key={c} onPress={() => setPostClass(c)} style={{ paddingHorizontal: SP.md, paddingVertical: SP.sm, borderRadius: R.md, borderWidth: 1, borderColor: postClass === c ? theme.primary : theme.border, backgr","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1551","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1569","<TouchableOpacity key={t} onPress={() => setPostContract(t)} style={{ padding: SP.sm, borderBottomWidth: t==='locum'?0:1, borderBottomColor: theme.border, backgroundColor: postContract === t ? theme.primaryLight : theme.","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1571","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1584","<TouchableOpacity onPress={() => setPostContact('inbox')} style={{ flex: 1, padding: SP.md, borderRadius: R.md, borderWidth: 1, borderColor: postContact === 'inbox' ? theme.primary : theme.border, alignItems: 'center', b","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
