product	path	category	tree_status	baseline_sha256	incoming_sha256	comparison_basis	semantic_interpretation
BACKEND	audit-artifacts/verification/CONTRACT_PACK_V1_DELIVERY_STATUS_20260822.md	BACKEND	BASELINE_ONLY	2c56b7ae4b6affd6ad2a91110ddb98ad27d19730564504f9fdbd77c2573be155		source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	audit-artifacts/verification/CONTRACT_PACK_V1_DELIVERY_STATUS_UPDATE_20260822.md	BACKEND	BASELINE_ONLY	c452f1d0f819030d01082015a6bdade77178f0af7420fc1925e97bc365e465b4		source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	docker-compose.prod.yml	CONFIG_INFRA	MODIFIED	9fd905e336b2622dbd47938000070fda64f8ec86b0be2eda96dec1a0ead5a701	4f96a632f745f0a42da13448a4f9acbcd761479cba3f9f8a3ea2fdde3038e9c1	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	docker-compose.yml	CONFIG_INFRA	SAME_CONTENT	aeac102661fe260ac55ce498ca38cf6269fea4857261265e74acab07cf7fc688	aeac102661fe260ac55ce498ca38cf6269fea4857261265e74acab07cf7fc688	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	docs/PATIENT_WEB_PUBLIC_DISCOVERY_HANDOFF.md	BACKEND	BASELINE_ONLY	4990e5fc6f2c37e3faa92a5ee3e244c1f3c088002ab94ba92073b3b29ffe6c91		source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/README.md	TEST_OR_E2E	SAME_CONTENT	b642f93ef94a721024c7787eff4b8677b4cf3bd9b9fccf0c57230f3254b685ed	b642f93ef94a721024c7787eff4b8677b4cf3bd9b9fccf0c57230f3254b685ed	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/a1-security-pentest.js	TEST_OR_E2E	INCOMING_ONLY		7b41130d78ee14c784f074b9e1fd3b9b51370d3f568b9b964036b6647a7581a2	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/boot.js	TEST_OR_E2E	SAME_CONTENT	b6739adb9d1420f35392a52427a11fd2741bb61a6a4d8f5903836f7e86257041	b6739adb9d1420f35392a52427a11fd2741bb61a6a4d8f5903836f7e86257041	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/governing-rules.js	TEST_OR_E2E	INCOMING_ONLY		251ced695117fc873763371f8cec0aa3b9ee1b767571f72eda14333a64284528	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/matrix.js	TEST_OR_E2E	SAME_CONTENT	c28f3568f251ea8389395e8cb18d66d6c437ae70168cb8415b4dfd36c7f0d5d9	c28f3568f251ea8389395e8cb18d66d6c437ae70168cb8415b4dfd36c7f0d5d9	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/matrix2.js	TEST_OR_E2E	SAME_CONTENT	24f175eb3a684db3e974ad9500337355a7548d71781ac161060b8880cd2cd79b	24f175eb3a684db3e974ad9500337355a7548d71781ac161060b8880cd2cd79b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/package-lock.json	TEST_OR_E2E	INCOMING_ONLY		c79714727cc0180cfc4e68bab2e337d9b081e7c562ca51aaea558325cb4d07dc	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/package.json	TEST_OR_E2E	SAME_CONTENT	fa079085cb12d927cada52a456f1ed8457e72e8b4140cdf1898b6ac8c0c01f05	fa079085cb12d927cada52a456f1ed8457e72e8b4140cdf1898b6ac8c0c01f05	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/pharmacy-scenarios.js	TEST_OR_E2E	INCOMING_ONLY		69f17bc9b4eeb7da17d6210285eb869f0499e012e76c3588d79a4b9dd2fe39eb	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/provider-production.js	TEST_OR_E2E	INCOMING_ONLY		3a2ce1393f9b211d00922b9d8ad548e63d61b98dc7cd847b477e8eff7f627a32	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/provider-verticals.js	TEST_OR_E2E	INCOMING_ONLY		2fdc86a814e59fbfb681f3a7ef8c3223ca749c8fb000c56cdea5a9b19a74af2d	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	e2e/run-all-gates.js	TEST_OR_E2E	INCOMING_ONLY		0292efc405a6317fa633dc89707d8c43302cb71f413d18b852d86cbb535d1dc6	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/docker-compose.infra.yml	CONFIG_INFRA	SAME_CONTENT	bc77c2bab62d79f7a08bf490a979e48fdaad8b917d74480235a895f354c1a4a3	bc77c2bab62d79f7a08bf490a979e48fdaad8b917d74480235a895f354c1a4a3	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/ai_routes.py	CONFIG_INFRA	SAME_CONTENT	25e2f63019844e5a1dc5077366b8f67f344bfd7bc09e9c4cb535a1d2116a599e	25e2f63019844e5a1dc5077366b8f67f344bfd7bc09e9c4cb535a1d2116a599e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/ai_service.py	CONFIG_INFRA	SAME_CONTENT	3c662fc71504860eef47679fcfdd3d30f8450a930aada587b95e0ef54e8d6e2c	3c662fc71504860eef47679fcfdd3d30f8450a930aada587b95e0ef54e8d6e2c	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/import_etl_products.py	CONFIG_INFRA	SAME_CONTENT	f865f4736afda40b0e63394c4e1b4032bca33edc3a21d02db3191dfab8bfd5fa	f865f4736afda40b0e63394c4e1b4032bca33edc3a21d02db3191dfab8bfd5fa	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/nestjs_proxy.py	CONFIG_INFRA	SAME_CONTENT	1688ef316baaf068986061864efcb85adb9997e006c4bea344b53b26d791a039	1688ef316baaf068986061864efcb85adb9997e006c4bea344b53b26d791a039	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/requirements.txt	CONFIG_INFRA	SAME_CONTENT	26429eb7b1af90d38f7b6764849b1fdbb38928fcd358c918ad0831510d71e571	26429eb7b1af90d38f7b6764849b1fdbb38928fcd358c918ad0831510d71e571	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/seed_dev.py	CONFIG_INFRA	SAME_CONTENT	1a15f7adcb128dca769866cc9ac7a7d2f9f44ae665113fe0a459828769cc12bf	1a15f7adcb128dca769866cc9ac7a7d2f9f44ae665113fe0a459828769cc12bf	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/server.py	CONFIG_INFRA	SAME_CONTENT	3377c5faa89ff19ad1842b2ab4c186721cdf3144e0b42c3536707109dce785be	3377c5faa89ff19ad1842b2ab4c186721cdf3144e0b42c3536707109dce785be	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/setup_server.sh	CONFIG_INFRA	SAME_CONTENT	28af2868b1c9f57fe5d4d8ecf811de73dec9e52b5bbf17049ef4c4fdf6dd58be	28af2868b1c9f57fe5d4d8ecf811de73dec9e52b5bbf17049ef4c4fdf6dd58be	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/tests/conftest.py	TEST_OR_E2E	SAME_CONTENT	0a201610416730218949b34628d79cac31fce334ee21540278efeb6854ddc04f	0a201610416730218949b34628d79cac31fce334ee21540278efeb6854ddc04f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/fastapi/tests/test_nabd_backend.py	TEST_OR_E2E	SAME_CONTENT	ff9a32ed66744735541b04a66d4b7c94a54b6d3a3dda227deaea7423aad14ce8	ff9a32ed66744735541b04a66d4b7c94a54b6d3a3dda227deaea7423aad14ce8	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/livekit.yaml	CONFIG_INFRA	SAME_CONTENT	051920c801831657d37ca3c69d09275a020a2e2fb12e8fd582f6e855dcd40117	051920c801831657d37ca3c69d09275a020a2e2fb12e8fd582f6e855dcd40117	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	infra/turnserver.conf	CONFIG_INFRA	SAME_CONTENT	45cce6f619db7527a4d051e025a8a28fb95257eb9e74df2e208ca2950ebf10ce	45cce6f619db7527a4d051e025a8a28fb95257eb9e74df2e208ca2950ebf10ce	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	jest.boot.config.js	BACKEND	SAME_CONTENT	7ca760cc5fc812ce9cd96376f8b84cf9decca5e13cff494dfd97e48acca11c1b	7ca760cc5fc812ce9cd96376f8b84cf9decca5e13cff494dfd97e48acca11c1b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	nabd_patient_web.zip	BACKEND	BASELINE_ONLY	8593cf8e828645118f14533cdde33386e56687999f84173d4d18cff4b0b1191f		source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	nabd_plus_patient_app.zip	BACKEND	BASELINE_ONLY	fa37dec94dd2e1525a3fa35e0e6ef68973a0356aa42ca2afca520dee1e5dcfba		source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	nabdah-backend.zip	BACKEND	BASELINE_ONLY	748d8d80365877460906a992c1834408fcfd117a7be02f7a4ab77307aae62bbc		source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	nest-cli.json	BACKEND	SAME_CONTENT	b02d1c4b4480c9e4e53c028567841eafa5a712c37b69112753260c9781337c6a	b02d1c4b4480c9e4e53c028567841eafa5a712c37b69112753260c9781337c6a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	ocr_worker.py	BACKEND	SAME_CONTENT	cd7ae395f9ad7f06ec4b226aa043e3e99c47f0dc17854a604ddd6b9ce403785f	cd7ae395f9ad7f06ec4b226aa043e3e99c47f0dc17854a604ddd6b9ce403785f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	package-lock.json	BACKEND	MODIFIED	ec84d9244a058ea1e22ac88e338435dbfc494d8d63c9f94ba7859da328162aaf	5bc4a29cba73874c9365efe011b173b8ddaf7896b5e2cb409bfa34e0f32e707b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	package.json	BACKEND	MODIFIED	ad6f3a4cec2645d40aaea002cde50644c32af776b24d64e01165e3fea6528d47	33124c4e749b0f1f7354960e8bb5ff48c28e8e734abbbada6d02ef7630f23f08	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/backfill-catalog-governance.ts	BACKEND	SAME_CONTENT	d0b31f1a581f69dce5f16ad992fe50b31343757792c1fa0d4521030a510366b2	d0b31f1a581f69dce5f16ad992fe50b31343757792c1fa0d4521030a510366b2	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/db-backup-restore.sh	BACKEND	SAME_CONTENT	a9b326c613bcc026ad77f748817cb782232626731e64c86ce542f394b30eadcf	a9b326c613bcc026ad77f748817cb782232626731e64c86ce542f394b30eadcf	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/deploy.sh	BACKEND	SAME_CONTENT	bead71766aaf315d0b74236509cf6e3e598b0cf0a625f947ab61df100ff3a6f5	bead71766aaf315d0b74236509cf6e3e598b0cf0a625f947ab61df100ff3a6f5	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/mail-smoke.js	BACKEND	INCOMING_ONLY		9ea35e761ac62c87b0e6f4dcdcbe1b67d84a4a3e220222e8e2a5f143ec7fe5cc	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/publish-insurance-logo-assets.ts	BACKEND	SAME_CONTENT	ec7661c74cb1f1af49580218b5714f50cefd073d3ac14c096f2df34916f705a7	ec7661c74cb1f1af49580218b5714f50cefd073d3ac14c096f2df34916f705a7	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/reconcile-insurance-catalog.ts	BACKEND	SAME_CONTENT	9b085dd99c23785459ba9185faab9bbb56364633164512ded598bcf6f31179de	9b085dd99c23785459ba9185faab9bbb56364633164512ded598bcf6f31179de	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/seed-articles.ts	BACKEND	SAME_CONTENT	2d9849bb9dc9491510c8657bbb9f1b2d7fd643a0a5c14d3b654e3c1237f90889	2d9849bb9dc9491510c8657bbb9f1b2d7fd643a0a5c14d3b654e3c1237f90889	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/seed-insurance-companies.ts	BACKEND	SAME_CONTENT	28fed858758403f12595359d3bb077d69da365711488ce29d6fcacc604e12616	28fed858758403f12595359d3bb077d69da365711488ce29d6fcacc604e12616	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/seed-loyalty.ts	BACKEND	SAME_CONTENT	9aa6145dad44ba8f3bbd82b3fa8da23cc36e48ebf5dec49e198080ea5dfe689c	9aa6145dad44ba8f3bbd82b3fa8da23cc36e48ebf5dec49e198080ea5dfe689c	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/seed-medicines.js	BACKEND	SAME_CONTENT	c8966576730a23681749965c7e57d3dbd4fe2e7c5af6611a94d2b409c9a78f8f	c8966576730a23681749965c7e57d3dbd4fe2e7c5af6611a94d2b409c9a78f8f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/seed_test_providers.js	BACKEND	SAME_CONTENT	9b5d634cdf1e95bf4faad4a6af238a1cdafcfef63762f1d7f6b1174b3d039208	9b5d634cdf1e95bf4faad4a6af238a1cdafcfef63762f1d7f6b1174b3d039208	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/seed_test_providers.ts.bak	BACKEND	SAME_CONTENT	135f7fe3cec7ff0bc8be0a9de9d428085716247f015edbd205328caa8e9a59be	135f7fe3cec7ff0bc8be0a9de9d428085716247f015edbd205328caa8e9a59be	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/test-extensions.ts	BACKEND	SAME_CONTENT	1f1782bcefadfb5fd73c4b774165375b5f0283f80d77cb80af7012ddefa8c0f8	1f1782bcefadfb5fd73c4b774165375b5f0283f80d77cb80af7012ddefa8c0f8	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	scripts/test-flow.js	BACKEND	SAME_CONTENT	8e9d1fc86720d95550e7df50db0ee2da363554ed92cfbbdf925664c8345bccc4	8e9d1fc86720d95550e7df50db0ee2da363554ed92cfbbdf925664c8345bccc4	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/app.module.ts	BACKEND	MODIFIED	036aaa35fbc1736466cb697e2c97f43ee1baa8a882426fa1cb6e3c4b1fe87c60	c0b3384427d1a01d008ec0260e183a9263bbce87d1cea10eaa84bb0e323e2e71	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/assets/fonts/Amiri-Regular.ttf	BACKEND	SAME_CONTENT	2444788b85996d795f0db7e14f3f6bfc3ea1c985e391267db0269b9e40f3447d	2444788b85996d795f0db7e14f3f6bfc3ea1c985e391267db0269b9e40f3447d	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/assets/fonts/NotoNaskhArabic-Bold.ttf	BACKEND	SAME_CONTENT	04017b0ccdd1156dcde3bc386734c1b03165261762f16a025c8afc9088ae76e9	04017b0ccdd1156dcde3bc386734c1b03165261762f16a025c8afc9088ae76e9	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/assets/fonts/NotoNaskhArabic-Regular.ttf	BACKEND	SAME_CONTENT	6f0a92031367b2f5a2078fe9d24f3433122b61a0bad57c423aad8f3c39aa2e6e	6f0a92031367b2f5a2078fe9d24f3433122b61a0bad57c423aad8f3c39aa2e6e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/audit-log.interceptor.spec.ts	TEST_OR_E2E	SAME_CONTENT	4189f7562c1cbf5d1d7bf72e9ac08f09fa96330285999a7a450a5b9896c8f4cc	4189f7562c1cbf5d1d7bf72e9ac08f09fa96330285999a7a450a5b9896c8f4cc	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/audit-log.interceptor.ts	BACKEND	SAME_CONTENT	c468f02f3d3f3a2e3f5ec061e430ead9806ead8d1f938b96a8488e5589828a8a	c468f02f3d3f3a2e3f5ec061e430ead9806ead8d1f938b96a8488e5589828a8a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/auth.guard.spec.ts	TEST_OR_E2E	SAME_CONTENT	a1ebfb3ae9dd4cc94220a684e1d66520fa3c9af689c428ec42fe083bc40d1042	a1ebfb3ae9dd4cc94220a684e1d66520fa3c9af689c428ec42fe083bc40d1042	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/auth.guard.ts	BACKEND	MODIFIED	b82f51bdc156e629c28790ceb70d8ec0d5939fb549478f4f687d50c2d4b93234	ede0c897c9602e1729514c1a772459207fc1223893cd2f1d7db75497e2e71b32	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/correlation.middleware.ts	BACKEND	SAME_CONTENT	60cc0d38ffdb435a040c056026a60971f93486694d81a073cb3f9a9ea3d2ef91	60cc0d38ffdb435a040c056026a60971f93486694d81a073cb3f9a9ea3d2ef91	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/database/audit.plugin.ts	BACKEND	SAME_CONTENT	6157f47b4b6c008676699c90c4de0f024eca351a7f4a38fc8ce5978bba7f6f2e	6157f47b4b6c008676699c90c4de0f024eca351a7f4a38fc8ce5978bba7f6f2e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/database/base.repository.ts	BACKEND	SAME_CONTENT	3099209997375f9fcff96cda367a01b7e591a2a8d31708554e5bfc25e9543a0a	3099209997375f9fcff96cda367a01b7e591a2a8d31708554e5bfc25e9543a0a	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/database/mongo.repository.ts	BACKEND	SAME_CONTENT	53b1f2673ddcfe53c81ff808bd44ca6c6eeb609a285e2a18de07c7792b81e15e	53b1f2673ddcfe53c81ff808bd44ca6c6eeb609a285e2a18de07c7792b81e15e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/enums.ts	BACKEND	SAME_CONTENT	55254b66d6357c8905e4faabbaaa904dd5f9f6505d6ab5c4d0e2a718fbfcb176	55254b66d6357c8905e4faabbaaa904dd5f9f6505d6ab5c4d0e2a718fbfcb176	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/events.ts	BACKEND	SAME_CONTENT	1d944f8e67367af44379fd9a1f3abfd007910aa7e1f859d5c977b2b3c00d302b	1d944f8e67367af44379fd9a1f3abfd007910aa7e1f859d5c977b2b3c00d302b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/guards/device-limit.guard.ts	BACKEND	SAME_CONTENT	4f2c27da76cb3167fcd03ba8245e86b736c72f060fc59a3cbebfe75bc58fd447	4f2c27da76cb3167fcd03ba8245e86b736c72f060fc59a3cbebfe75bc58fd447	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/guards/velocity.guard.ts	BACKEND	SAME_CONTENT	9705798551c8cec81ea0cfee074af7be42283fb0e90c1b8a93aa28366dfa7d71	9705798551c8cec81ea0cfee074af7be42283fb0e90c1b8a93aa28366dfa7d71	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/idempotency.interceptor.spec.ts	TEST_OR_E2E	SAME_CONTENT	1b594900f033f1edb2df641d2f36906f334ecff8c64be299559cdfd46343d402	1b594900f033f1edb2df641d2f36906f334ecff8c64be299559cdfd46343d402	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/idempotency.interceptor.ts	BACKEND	SAME_CONTENT	c64e94101545b420efbd73102cf800c9e9f18f0c7ab60c75df9bdeb62d47e0ac	c64e94101545b420efbd73102cf800c9e9f18f0c7ab60c75df9bdeb62d47e0ac	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/permissions.ts	BACKEND	MODIFIED	1a78dea258c408aa315c3ae5a087df3fa71158ef488936d2f41768ea7a1fb22e	3bcad14fb188bc7f31f0a48fcdec7a195a51317f3612e87df26777f4ada6e0c6	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/rbac.ts	BACKEND	INCOMING_ONLY		10c776c0da09796f77448306a8af42fba31d622c7ac687d3f9d08f23254b89b1	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/redis-cache.interceptor.ts	BACKEND	SAME_CONTENT	af79c8a861e434e2bf3fb56cbd503e985a11e2ea2dee7e8aaf87b23b6ddc3e19	af79c8a861e434e2bf3fb56cbd503e985a11e2ea2dee7e8aaf87b23b6ddc3e19	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/sentry.filter.ts	BACKEND	SAME_CONTENT	4ef6bd770dd383c5f3426f5dfa6f2bc56ae51b6db4eaa1361a92e3e880beffa4	4ef6bd770dd383c5f3426f5dfa6f2bc56ae51b6db4eaa1361a92e3e880beffa4	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/slug.util.ts	BACKEND	SAME_CONTENT	66a0f209d9e02f9afa97c440fafa467a01169ec646d63bb9068328468aa8d8de	66a0f209d9e02f9afa97c440fafa467a01169ec646d63bb9068328468aa8d8de	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/tracking.ts	BACKEND	SAME_CONTENT	9e1c0895da6a1096e5054fee505bdf3c2ed3408d7524906abbcdea171c291309	9e1c0895da6a1096e5054fee505bdf3c2ed3408d7524906abbcdea171c291309	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/validators/iqama.validator.ts	BACKEND	SAME_CONTENT	e1e01005d17e90e0cea0356100eeff80a33bf5ac45636df916f9997d22c73d52	e1e01005d17e90e0cea0356100eeff80a33bf5ac45636df916f9997d22c73d52	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/validators/password.validator.ts	BACKEND	SAME_CONTENT	17e7c902b656a0d9b9d3e90d529c482ee95076ccc5a3c6cf895667a6edab481b	17e7c902b656a0d9b9d3e90d529c482ee95076ccc5a3c6cf895667a6edab481b	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/common/validators/saudi-phone.validator.ts	BACKEND	SAME_CONTENT	18f774e8ac6d783491b97cc86a78ece5d8ce2bf2071ff85fa484d04a635ca5b9	18f774e8ac6d783491b97cc86a78ece5d8ce2bf2071ff85fa484d04a635ca5b9	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/config/configured-io.adapter.ts	BACKEND	SAME_CONTENT	0671b0d7f4f9ddf8cb7a23d660c1cb616b5e74ff779c81fa1dc2d92eaece0e47	0671b0d7f4f9ddf8cb7a23d660c1cb616b5e74ff779c81fa1dc2d92eaece0e47	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/config/env.validation.ts	BACKEND	SAME_CONTENT	6bda3aa0688132638d1db5dc6b9ff8cfd1f677e14270f4b84dcb3d805bebcf1c	6bda3aa0688132638d1db5dc6b9ff8cfd1f677e14270f4b84dcb3d805bebcf1c	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/config/openapi.config.ts	BACKEND	SAME_CONTENT	33e75a69a4d0357ca74a5ac29097bbff0182096fa81991a0ea2b19ac6fae40d9	33e75a69a4d0357ca74a5ac29097bbff0182096fa81991a0ea2b19ac6fae40d9	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/config/websocket-cors.spec.ts	TEST_OR_E2E	SAME_CONTENT	dcb88c49f426673c6c5957cadd4528122090487419c687b331551feec71e349e	dcb88c49f426673c6c5957cadd4528122090487419c687b331551feec71e349e	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/config/websocket-cors.ts	BACKEND	SAME_CONTENT	b865ec2f36f76dcc9aa2244a3c48fedd7272b5ffb26078b6bfdebe5f12fb46fd	b865ec2f36f76dcc9aa2244a3c48fedd7272b5ffb26078b6bfdebe5f12fb46fd	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
BACKEND	src/contracts/catalog-governance-backfill.contract.spec.ts	TEST_OR_E2E	SAME_CONTENT	a12a89b23267885fe08ca18ebfb7c6c2007a43492d221f8ee6ae674f0e9b505f	a12a89b23267885fe08ca18ebfb7c6c2007a43492d221f8ee6ae674f0e9b505f	source-directory-byte-hash-unrelated-snapshot	NOT_ASSESSED_BY_FILE_DELTA
