archive_path	member_path	sha256	line_count	kind	role	domain	fully_read	evidence_file	evidence_section	line_ranges_read	routes_screens_actions	backend_consumers_or_contracts	auth_ownership	state_transitions	payment_insurance_relevance	error_empty_loading_retry_cancel	existing_tests	notes
web_admin_dashboard.zip	src/pages/admin/audit-logs.tsx	2244739d97bca0472269257229a840a39d02a0d0c63ef50868c8b50d1ffe1558	106	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_audit-logs.tsx.md	Complete decoded member bytes; static semantic signals	1-106	14: export default function AuditLogsPage() {; 54: onClick={fetchLogs}	27: const res = await fetch(`${API_BASE}/api/v1/admin/governance/audit-logs`, {	"7: adminId: string;; 26: const token = localStorage.getItem('admin_token');; 27: const res = await fetch(`${API_BASE}/api/v1/admin/governance/audit-logs`, {; 28: headers: { Authorization: `Bearer ${token}` }; 85: <td className=""p-4 font-medium text-slate-900"">{log.adminId || 'Super Admin'}</td>"	1: import React, { useState, useEffect } from 'react';; 3: import EmptyIcon from '../../components/EmptyIcon';; 15: const [logs, setLogs] = useState<AuditLogItem[]>([]);; 16: const [loading, setLoading] = useState(true);; 24: setLoading(true);; 35: console.error('Failed to fetch audit logs', e);; 37: setLoading(false);; 61: {loading ? (		"3: import EmptyIcon from '../../components/EmptyIcon';; 16: const [loading, setLoading] = useState(true);; 24: setLoading(true);; 34: } catch (e) {; 35: console.error('Failed to fetch audit logs', e);; 37: setLoading(false);; 61: {loading ? (; 65: <EmptyIcon name=""shield"" size={44} color=""#0D9488"" className=""mb-3 mx-auto"" />"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/financial-ledger.tsx	df6e0383dfccdac183f155e196d5c53b32dcf733c4fc114067451c5db1f170d6	341	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_financial-ledger.tsx.md	Complete decoded member bytes; static semantic signals	1-341	"164: <button className={`px-6 py-2 font-bold ${activeTab === 'ledger' ? 'bg-teal-600 text-white' : 'text-gray-600 hover:bg-gray-50'}`} onClick={() => setActiveTab('ledger')}>; 167: <button className={`px-6 py-2 font-bold ${activeTab === 'warehouse' ? 'bg-teal-600 text-white' : 'text-gray-600 hover:bg-gray-50'}`} onClick={() => setActiveTab('warehouse')}>; 253: <button onClick={() => handleExecutePayout(w.id)} className=""bg-purple-600 hover:bg-purple-700 text-white font-bold py-2 px-6 rounded shadow transition"">; 289: <button onClick={() => handleIssueQuotation(order)} className=""bg-teal-600 hover:bg-teal-700 text-white font-bold py-2 px-6 rounded shadow transition"">"	54: const summaryRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance-engine/reports/summary?period=monthly`);; 62: const commRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance/commissions`);; 69: const withRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance/withdrawals/pending`);; 80: const whRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/extended-operations/procurement/pending`);; 113: await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance/withdrawals/${id}/execute`, { method: 'POST' });; 136: const res = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/extended-operations/issue-quote/${order.id}`, {	2: import { fetchWithAdminGuard } from '@/utils/api';; 24: status: 'PENDING_ADMIN_REVIEW' | 'QUOTATION_ISSUED';; 54: const summaryRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance-engine/reports/summary?period=monthly`);; 62: const commRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance/commissions`);; 69: const withRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance/withdrawals/pending`);; 80: const whRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/extended-operations/procurement/pending`);; 113: await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance/withdrawals/${id}/execute`, { method: 'POST' });; 136: const res = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/extended-operations/issue-quote/${order.id}`, {	1: import React, { useState, useEffect } from 'react';; 17: status: 'pending' | 'completed';; 24: status: 'PENDING_ADMIN_REVIEW' | 'QUOTATION_ISSUED';; 29: provider_pending_escrow: number;; 35: const [activeTab, setActiveTab] = useState<'ledger' | 'warehouse'>('ledger');; 37: const [commissions, setCommissions] = useState<CommissionRow[]>([]);; 38: const [withdrawals, setWithdrawals] = useState<WithdrawalRow[]>([]);; 39: const [warehouseOrders, setWarehouseOrders] = useState<WarehouseOrder[]>([]);	23: items: { name: string; quantity: number; unitPrice: number }[];; 41: const [payoutQueueTotal, setPayoutQueueTotal] = useState<number | null>(null);; 74: setPayoutQueueTotal(rows.reduce((sum: number, w: WithdrawalRow) => sum + (Number(w.amount) || 0), 0));; 110: const handleExecutePayout = async (id: string) => {; 114: alert('تم إرسال أمر الدفع إلى شبكة Moyasar وتحويل الحالة إلى completed وإرسال الإشعار.');; 121: const handleUpdateWarehousePrice = (orderId: string, itemIndex: number, price: number) => {; 125: newItems[itemIndex].unitPrice = price;; 131: const total_warehouse_quotation_price = order.items.reduce((sum, item) => sum + (item.quantity * item.unitPrice), 0);	17: status: 'pending' | 'completed';; 24: status: 'PENDING_ADMIN_REVIEW' | 'QUOTATION_ISSUED';; 29: provider_pending_escrow: number;; 44: const [isLoading, setIsLoading] = useState(true);; 49: setIsLoading(true);; 69: const withRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/finance/withdrawals/pending`);; 80: const whRes = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/extended-operations/procurement/pending`);; 85: } catch (error) {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/support-tickets.tsx	dc68a820ac9f7195fcb92b07f85ceecf0d477772ef1491227cd3739a80236236	146	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_support-tickets.tsx.md	Complete decoded member bytes; static semantic signals	1-146	"18: export default function SupportTicketsPage() {; 65: onClick={() => setFilter(s)}; 72: <button onClick={load} className=""px-4 py-2 bg-teal-600 hover:bg-teal-700 text-white rounded-lg text-sm"">تحديث </button>; 105: <button onClick={() => setStatus(t.id, 'IN_PROGRESS')} className=""px-3 py-1.5 bg-amber-50 text-amber-700 border border-amber-200 rounded-lg text-xs font-bold"">بدء المعالجة</button>; 108: <button onClick={() => setStatus(t.id, 'RESOLVED')} className=""px-3 py-1.5 bg-green-50 text-green-700 border border-green-200 rounded-lg text-xs font-bold"">حلّها</button>; 110: <button onClick={() => setOpenId(isOpen ? null : t.id)} className=""px-3 py-1.5 bg-slate-100 rounded-lg text-xs font-bold"">; 134: <button onClick={() => sendReply(t.id)} className=""px-4 py-2 bg-teal-600 hover:bg-teal-700 text-white rounded-lg text-sm font-bold"">إرسال</button>"	30: const data = await apiFetch(`/support/admin/requests${filter ? `?status=${filter}` : ''}`);; 43: await apiFetch(`/support/admin/requests/${id}`, { method: 'PATCH', body: JSON.stringify({ status }) });; 51: await apiFetch(`/support/requests/${id}/reply`, { method: 'POST', body: JSON.stringify({ message: replyText.trim() }) });	"7: * M5: support tickets admin — list (GET /support/admin/requests),; 9: * status transitions (PATCH /support/admin/requests/:id).; 30: const data = await apiFetch(`/support/admin/requests${filter ? `?status=${filter}` : ''}`);; 43: await apiFetch(`/support/admin/requests/${id}`, { method: 'PATCH', body: JSON.stringify({ status }) });; 100: {t.user_name || t.user_phone || t.user_id} · {t.source_role === 'provider' ? 'مزود' : 'مريض'} · {t.category} · {new Date(t.createdAt).toLocaleString('ar-SA-u-ca-gregory')}; 120: <div key={i} className={`rounded-xl p-3 text-sm max-w-[80%] ${m.role === 'admin' ? 'bg-teal-50 mr-auto' : 'bg-slate-100'}`}>; 121: <div className=""text-[10px] text-slate-400 mb-1"">{m.role === 'admin' ? 'الدعم' : 'المستخدم'} · {new Date(m.at).toLocaleString('ar-SA-u-ca-gregory')}</div>"	1: import React, { useEffect, useState, useCallback } from 'react';; 4: import EmptyIcon from '../../components/EmptyIcon';; 9: * status transitions (PATCH /support/admin/requests/:id).; 11: const STATUS_AR: Record<string, { ar: string; cls: string }> = {; 19: const [tickets, setTickets] = useState<any[]>([]);; 20: const [filter, setFilter] = useState('');; 21: const [loading, setLoading] = useState(true);; 22: const [error, setError] = useState<string | null>(null);		4: import EmptyIcon from '../../components/EmptyIcon';; 21: const [loading, setLoading] = useState(true);; 22: const [error, setError] = useState<string | null>(null);; 27: setLoading(true);; 28: setError(null);; 32: } catch (e: any) {; 33: setError(e?.message || 'تعذر تحميل التذاكر');; 35: setLoading(false);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/rbac.tsx	1ce439fc9d76aad7d793c5a13302b8516a23aab14056b5dec75ab69df208d11f	137	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_rbac.tsx.md	Complete decoded member bytes; static semantic signals	1-137	25: { key: 'lab.result.upload', group: 'المختبر', ar: 'رفع نتيجة' },; 27: { key: 'radiology.result.upload', group: 'الأشعة', ar: 'رفع تقرير' },; 52: { key: 'LAB', ar: 'مختبر', perms: ['lab.result.upload','lab.result.read','user.read'] },; 53: { key: 'RADIOLOGY', ar: 'أشعة', perms: ['radiology.result.upload','radiology.result.read','user.read'] },; 62: export default function RbacPage() {; 84: <button onClick={() => setSelectedRole(null)} className={`px-3 py-1.5 rounded-lg text-xs font-bold ${!selectedRole ? 'bg-teal-600 text-white' : 'bg-white border border-slate-200'}`}>الكل</button>; 86: <button key={r.key} onClick={() => setSelectedRole(selectedRole === r.key ? null : r.key)} className={`px-3 py-1.5 rounded-lg text-xs font-bold ${selectedRole === r.key ? 'bg-teal-600 text-white' : 'bg-white border border-slate-200'}`}>{r.a; 91: <button onClick={() => setSelectedGroup(null)} className={`px-3 py-1.5 rounded-lg text-xs font-bold ${!selectedGroup ? 'bg-indigo-600 text-white' : 'bg-white border border-slate-200'}`}>الكل</button>		6: * (src/common/permissions.ts ROLE_PERMISSIONS). Enforcement is server-side; 7: * via JwtAuthGuard + @Roles/@RequirePermissions; dynamic role editing is M6 scope.; 10: const PERMISSIONS: { key: string; group: string; ar: string }[] = [; 40: const ALL = PERMISSIONS.map((p) => p.key);; 42: const ROLES: { key: string; ar: string; perms: string[] }[] = [; 43: { key: 'SUPER_ADMIN', ar: 'مدير عام', perms: ALL },; 44: { key: 'ADMIN', ar: 'مدير', perms: ['doctor.create','doctor.edit','doctor.read','appointment.read','appointment.update','prescription.read','pharmacy.inventory.read','lab.result.read','radiology.result.read','facility.create','facility.edit; 60: const GROUPS = [...new Set(PERMISSIONS.map((p) => p.group))];	1: import React, { useState } from 'react';; 63: const [selectedRole, setSelectedRole] = useState<string | null>(null);; 64: const [selectedGroup, setSelectedGroup] = useState<string | null>(null);			Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/config-portal.tsx	7e78317313220c6bab5bb56754c9adf1f80fafb43780e2efc358078c4a583fb8	219	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_config-portal.tsx.md	Complete decoded member bytes; static semantic signals	1-219	15: const [isSubmitting, setIsSubmitting] = useState(false);; 38: setIsSubmitting(true);; 43: setIsSubmitting(false);; 48: setIsSubmitting(false);; 62: setIsSubmitting(false);; 72: setIsSubmitting(true);; 97: setIsSubmitting(false);; 114: onClick={() => setActiveTab('sla')}	22: const res = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/config/sla`);; 53: await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/config/sla`, {; 75: const res = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/governance/trigger-emergency-maintenance`, {	2: import { fetchWithAdminGuard } from '@/utils/api';; 22: const res = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/config/sla`);; 53: await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/config/sla`, {; 75: const res = await fetchWithAdminGuard(`${API_BASE}/api/v1/admin/governance/trigger-emergency-maintenance`, {; 78: adminId: 'admin-master-001',	1: import React, { useState, useEffect } from 'react';; 5: const [activeTab, setActiveTab] = useState<'sla' | 'maintenance'>('sla');; 7: // SLA State; 8: const [consultationDuration, setConsultationDuration] = useState(15);; 9: const [callRingingDuration, setCallRingingDuration] = useState(45);; 10: const [jwtExpiry, setJwtExpiry] = useState(24);; 12: // Maintenance State; 13: const [killSwitchChecked1, setKillSwitchChecked1] = useState(false);		30: } catch (error) {; 31: console.error('Failed to fetch initial SLA config', error);; 58: } catch (error) {; 59: console.error(error);; 60: alert('Error updating SLA');; 91: alert('Failed to execute command.');; 93: } catch (error) {; 94: console.error(error);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/ai-control.tsx	805cde84ec9cd497069d7f0adac44c29644714bb27d572dcd5d0053936f51459	148	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_ai-control.tsx.md	Complete decoded member bytes; static semantic signals	1-148	9: openrouter: { label: 'OpenRouter', color: '#B84FC7' },; 15: export default function AiControlPage() {; 53: onClick={() => setMode('auto')}; 95: onClick={() => toggle(p.key, p.enabled)}	23: apiFetch('/ai/admin/gateway').catch(() => null),; 24: apiFetch(`/ai/admin/usage?days=${days}`).catch(() => []),; 33: await apiFetch(`/ai/admin/gateway/provider/${key}`, { method: 'POST', body: JSON.stringify({ enabled: !enabled }) }).catch(() => null);; 39: await apiFetch('/ai/admin/gateway/mode', { method: 'POST', body: JSON.stringify({ mode, pinned }) }).catch(() => null);	23: apiFetch('/ai/admin/gateway').catch(() => null),; 24: apiFetch(`/ai/admin/usage?days=${days}`).catch(() => []),; 33: await apiFetch(`/ai/admin/gateway/provider/${key}`, { method: 'POST', body: JSON.stringify({ enabled: !enabled }) }).catch(() => null);; 39: await apiFetch('/ai/admin/gateway/mode', { method: 'POST', body: JSON.stringify({ mode, pinned }) }).catch(() => null);	1: import { useState, useEffect } from 'react';; 16: const [data, setData] = useState<any>(null);; 17: const [usage, setUsage] = useState<any[]>([]);; 18: const [days, setDays] = useState(7);; 19: const [busy, setBusy] = useState<string | null>(null);		23: apiFetch('/ai/admin/gateway').catch(() => null),; 24: apiFetch(`/ai/admin/usage?days=${days}`).catch(() => []),; 33: await apiFetch(`/ai/admin/gateway/provider/${key}`, { method: 'POST', body: JSON.stringify({ enabled: !enabled }) }).catch(() => null);; 39: await apiFetch('/ai/admin/gateway/mode', { method: 'POST', body: JSON.stringify({ mode, pinned }) }).catch(() => null);	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/payouts.tsx	23de0779928df008521f29ae1e70c42b2be4670ebd59d515ea551cd8fc865b91	164	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_payouts.tsx.md	Complete decoded member bytes; static semantic signals	1-164	"23: export default function PayoutApprovalPage() {; 76: <button onClick={fetchPayouts} className=""px-4 py-2 bg-teal-600 hover:bg-teal-700 text-white rounded-lg transition-colors font-medium text-sm"">; 86: <button onClick={fetchPayouts} className=""mt-3 px-4 py-2 bg-red-600 text-white rounded-lg text-sm"">إعادة المحاولة</button>; 125: onClick={() => handleExecutePayout(item.id)}; 131: onClick={() => setRejectingId(rejectingId === item.id ? null : item.id)}; 149: <button onClick={() => handleReject(item.id)} className=""px-4 py-2 bg-red-600 text-white rounded-lg text-sm font-bold"">تأكيد الرفض</button>; 150: <button onClick={() => { setRejectingId(null); setRejectReason(''); }} className=""px-4 py-2 bg-slate-200 rounded-lg text-sm"">تراجع</button>"	34: const json = await apiFetch('/admin/finance/withdrawals/pending');; 48: await apiFetch(`/admin/finance/withdrawals/${id}/execute`, { method: 'POST' });; 58: await apiFetch(`/admin/finance/withdrawals/${id}/reject`, {	"13: providerId?: string;; 34: const json = await apiFetch('/admin/finance/withdrawals/pending');; 48: await apiFetch(`/admin/finance/withdrawals/${id}/execute`, { method: 'POST' });; 58: await apiFetch(`/admin/finance/withdrawals/${id}/reject`, {; 113: <td className=""p-4 font-medium"">{item.providerName || item.providerId || 'مزود خدمة'}</td>"	1: import React, { useState, useEffect } from 'react';; 4: import EmptyIcon from '../../components/EmptyIcon';; 19: status: string;; 24: const [payouts, setPayouts] = useState<PayoutRequest[]>([]);; 25: const [loading, setLoading] = useState(true);; 26: const [error, setError] = useState<string | null>(null);; 27: const [rejectingId, setRejectingId] = useState<string | null>(null);; 28: const [rejectReason, setRejectReason] = useState('');	7: * M5: payouts execution — reads the unified queue (legacy WithdrawalRequest; 10: interface PayoutRequest {; 23: export default function PayoutApprovalPage() {; 24: const [payouts, setPayouts] = useState<PayoutRequest[]>([]);; 30: const fetchPayouts = async () => {; 35: setPayouts(json.data || []);; 43: useEffect(() => { fetchPayouts(); }, []);; 45: const handleExecutePayout = async (id: string) => {	4: import EmptyIcon from '../../components/EmptyIcon';; 25: const [loading, setLoading] = useState(true);; 26: const [error, setError] = useState<string | null>(null);; 32: setLoading(true);; 33: setError(null);; 34: const json = await apiFetch('/admin/finance/withdrawals/pending');; 36: } catch (e: any) {; 37: setError(e?.message || 'تعذر تحميل طلبات السحب');	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/health-dashboard.tsx	5e054e55894f3f0ebbeb7a96ddd704d1cc55efab8fbddfcbf6c4505c06721cf1	124	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_health-dashboard.tsx.md	Complete decoded member bytes; static semantic signals	1-124	4: export default function HealthDashboardPage() {	9: apiFetch('/admin/health-dashboard')	9: apiFetch('/admin/health-dashboard')	"1: import { useState, useEffect } from 'react';; 5: const [d, setD] = useState<any>(null);; 6: const [loading, setLoading] = useState(true);; 12: .finally(() => setLoading(false));; 20: if (loading) return <div className=""p-8 text-center text-gray-500"" dir=""rtl"">جاري تحميل لوحة الصحة...</div>;; 24: const up = s?.status === 'up';; 70: {metric('بلاغات نقص معلقة', d.metrics.pending_shortage_reports, 'text-red-600')}; 71: {metric('اقتراحات صور معلقة', d.metrics.pending_image_suggestions, 'text-red-600')}"	66: {metric('المستخدمون', d.metrics.users_total)}; 67: {metric('الأدوية', d.metrics.medicines_total)}	"6: const [loading, setLoading] = useState(true);; 11: .catch(() => setD(null)); 12: .finally(() => setLoading(false));; 20: if (loading) return <div className=""p-8 text-center text-gray-500"" dir=""rtl"">جاري تحميل لوحة الصحة...</div>;; 70: {metric('بلاغات نقص معلقة', d.metrics.pending_shortage_reports, 'text-red-600')}; 71: {metric('اقتراحات صور معلقة', d.metrics.pending_image_suggestions, 'text-red-600')}; 107: {(d.recent_errors || []).length === 0 ? (; 112: {d.recent_errors.map((e: any, i: number) => ("	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/security.tsx	0f76507f94d92a11947e367fe6430f0d25eda878903ddedc30aa914318d3272d	173	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_security.tsx.md	Complete decoded member bytes; static semantic signals	1-173	"109: placeholder=""اسم الجهاز (مثال: iPhone 15 / MacBook)""; 117: onClick={enroll} disabled={busy}; 156: onClick={() => remove(d.credential_id)} disabled={busy}"	30: const list = await apiFetch('/auth/passkey/devices');; 45: const options = await apiFetch('/auth/passkey/enroll/options', { method: 'POST' });; 48: await apiFetch('/auth/passkey/enroll/verify', {; 69: await apiFetch(`/auth/passkey/devices/${encodeURIComponent(credentialId)}`, { method: 'DELETE' });	14: * Admin security settings — enroll/manage Passkey (WebAuthn) devices for the; 15: * designated admin account. Enrollment is server-gated: only the designated; 16: * admin email with role admin/super_admin can call these endpoints.; 20: export default function AdminSecurity() {	1: import React, { useEffect, useState } from 'react';; 21: const [devices, setDevices] = useState<PasskeyDevice[]>([]);; 22: const [loading, setLoading] = useState(true);; 23: const [busy, setBusy] = useState(false);; 24: const [deviceName, setDeviceName] = useState('');; 25: const [message, setMessage] = useState<{ type: 'ok' | 'err'; text: string } | null>(null);; 28: setLoading(true);; 35: setLoading(false);		22: const [loading, setLoading] = useState(true);; 28: setLoading(true);; 32: } catch (e: any) {; 35: setLoading(false);; 55: } catch (e: any) {; 58: text: e?.name === 'NotAllowedError' ? 'تم إلغاء التسجيل أو انتهت المهلة' : 'فشل تسجيل الجهاز',; 72: } catch (e: any) {; 134: {loading ? (	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/insurance-queue.tsx	81f96f5a0486ea4887476f1ad57b195d01670f63cbcb93f314f118597c0083ed	221	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_insurance-queue.tsx.md	Complete decoded member bytes; static semantic signals	1-221	7: * M5: insurance supervision (BR-2) + refunds queue (BR: الاسترداد).; 9: * - GET /admin/finance/refunds/queue · POST /admin/finance/refunds/:id/decide; 19: export default function InsuranceQueuePage() {; 20: const [tab, setTab] = useState<'requests' | 'refunds'>('requests');; 23: const [refunds, setRefunds] = useState<any[]>([]);; 38: apiFetch('/admin/finance/refunds/queue').catch(() => []),; 42: setRefunds(Array.isArray(f) ? f : f?.data || []);; 52: const decideRefund = async (id: string, approve: boolean) => {	8: * - GET /admin/insurance/stats · GET /admin/insurance/requests?state=; 36: apiFetch('/admin/insurance/stats').catch(() => null),; 37: apiFetch(`/admin/insurance/requests${stateFilter ? `?state=${stateFilter}` : ''}`).catch(() => []),; 38: apiFetch('/admin/finance/refunds/queue').catch(() => []),; 54: await apiFetch(`/admin/finance/refunds/${id}/decide`, {	8: * - GET /admin/insurance/stats · GET /admin/insurance/requests?state=; 9: * - GET /admin/finance/refunds/queue · POST /admin/finance/refunds/:id/decide; 36: apiFetch('/admin/insurance/stats').catch(() => null),; 37: apiFetch(`/admin/insurance/requests${stateFilter ? `?state=${stateFilter}` : ''}`).catch(() => []),; 38: apiFetch('/admin/finance/refunds/queue').catch(() => []),; 54: await apiFetch(`/admin/finance/refunds/${id}/decide`, {	1: import React, { useEffect, useState, useCallback } from 'react';; 4: import EmptyIcon from '../../components/EmptyIcon';; 7: * M5: insurance supervision (BR-2) + refunds queue (BR: الاسترداد).; 8: * - GET /admin/insurance/stats · GET /admin/insurance/requests?state=; 9: * - GET /admin/finance/refunds/queue · POST /admin/finance/refunds/:id/decide; 11: const STATE_AR: Record<string, { ar: string; cls: string }> = {; 12: PENDING_PROVIDER_REVIEW: { ar: 'بانتظار المزود', cls: 'bg-amber-100 text-amber-700' },; 13: APPROVED_FULL: { ar: 'قبول كلي', cls: 'bg-green-100 text-green-700' },	7: * M5: insurance supervision (BR-2) + refunds queue (BR: الاسترداد).; 8: * - GET /admin/insurance/stats · GET /admin/insurance/requests?state=; 9: * - GET /admin/finance/refunds/queue · POST /admin/finance/refunds/:id/decide; 14: COPAY_PENDING: { ar: 'بانتظار copay', cls: 'bg-blue-100 text-blue-700' },; 15: COPAY_PAID: { ar: 'تم الدفع', cls: 'bg-green-100 text-green-700' },; 19: export default function InsuranceQueuePage() {; 20: const [tab, setTab] = useState<'requests' | 'refunds'>('requests');; 23: const [refunds, setRefunds] = useState<any[]>([]);	4: import EmptyIcon from '../../components/EmptyIcon';; 12: PENDING_PROVIDER_REVIEW: { ar: 'بانتظار المزود', cls: 'bg-amber-100 text-amber-700' },; 14: COPAY_PENDING: { ar: 'بانتظار copay', cls: 'bg-blue-100 text-blue-700' },; 25: const [loading, setLoading] = useState(true);; 26: const [error, setError] = useState<string | null>(null);; 32: setLoading(true);; 33: setError(null);; 36: apiFetch('/admin/insurance/stats').catch(() => null),	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
web_admin_dashboard.zip	src/pages/admin/provider-audits.tsx	6ee1935bb2b7f82af362339c2c67e86cf9fb71801eee30106db7b3892f74ff6f	67	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-admin/evidence/src_pages_admin_provider-audits.tsx.md	Complete decoded member bytes; static semantic signals	1-67	"4: export default function ProviderAuditsPage() {; 58: <button onClick={() => handleApprove(d._id)} className=""bg-green-600 text-white px-6 py-2 rounded font-bold hover:bg-green-700"">اعتماد التعديل</button>; 59: <button onClick={() => handleReject(d._id)} className=""bg-red-600 text-white px-6 py-2 rounded font-bold hover:bg-red-700"">رفض التعديل</button>"	13: const res = await apiFetch('/admin/provider-deltas', { method: 'POST' });; 22: await apiFetch(`/admin/provider-deltas/${id}/approve`, { method: 'POST' });; 32: await apiFetch(`/admin/provider-deltas/${id}/reject`, { method: 'POST' });	"13: const res = await apiFetch('/admin/provider-deltas', { method: 'POST' });; 22: await apiFetch(`/admin/provider-deltas/${id}/approve`, { method: 'POST' });; 32: await apiFetch(`/admin/provider-deltas/${id}/reject`, { method: 'POST' });; 46: <h2 className=""text-xl font-bold mb-4"">الطبيب: {d.providerId?.full_name || 'طبيب'}</h2>"	1: import { useEffect, useState } from 'react';; 5: const [deltas, setDeltas] = useState<any[]>([]);; 16: console.error(err);		15: } catch (err) {; 16: console.error(err);; 25: } catch (err) {; 35: } catch (err) {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
