archive	member_path	bytes	kind	archive_sha256
nabd-patient-web.zip	i18n/request.ts	792	OWNED_SOURCE_MEMBER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/161_notification_settings_visual_check_20260822.md	1300	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/171_phase7_profile_health_content_completion_20260822.md	4117	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/165_insurance_visual_check_20260822.md	1212	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/145_care_journeys_visual_check_20260822.md	463	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/167_articles_visual_check_20260822.md	1137	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/163_account_settings_visual_check_20260822.md	1492	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/189_release_quality_gates_20260822.md	1929	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/184_dependency_security_remediation_20260822.md	3995	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/188_multilingual_visual_check_20260822.md	7170	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/185_mobile_release_blockers_20260822.md	3800	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/190_final_readiness_report_20260822.md	8228	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/148_phase5_care_journeys_completion_20260822.md	3048	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/169_mental_health_visual_check_20260822.md	1248	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/154_phase6_pharmacy_orders_completion_20260822.md	4059	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/155_profile_health_visual_check_20260822.md	1699	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/149_pharmacy_orders_visual_check_20260822.md	3222	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/187_phase9_test_completion_20260822.md	3035	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/159_reminders_visual_check_20260822.md	1315	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/157_notifications_visual_check_20260822.md	1403	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/en-articles-bidi-v1.webp	172274	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-medicines-design-v1.webp	177796	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-notification-settings-design-v1.webp	137008	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ur-settings-rtl-v1.webp	145150	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-notifications-design-v1.webp	282870	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-orders-design-v1.webp	178848	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/en-settings-mixed-direction-v1.webp	175858	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-reminders-design-v1.webp	255006	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-health-design-v1.webp	207812	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/en-appointments-empty-v1.webp	228898	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-medicine-detail-design-v1.webp	225112	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-cart-design-v1.webp	201936	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-diagnostic-detail-design-v1.webp	164684	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-diagnostics-care-design-v1.webp	163956	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/bn-settings-ltr-v1.webp	169334	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-settings-design-v1.webp	150422	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/en-orders-empty-v1.webp	236568	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-profile-design-v1.webp	156126	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/en-health-empty-v1.webp	205802	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-prescriptions-design-v1.webp	218836	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-insurance-design-v1.webp	219628	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-home-care-design-v1.webp	218320	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/hi-settings-ltr-v1.webp	162716	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-mental-health-design-v1.webp	186432	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-appointments-care-design-v1.webp	224760	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ar-articles-design-v1.webp	152576	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/ur-articles-rtl-v1.webp	159840	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	evidence/visual/en-insurance-empty-v1.webp	231882	EXCLUSION_BINARY	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	patches/wouter@3.7.1.patch	918	EXCLUSION_OTHER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/login-design.test.ts	937	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/care-detail-design.test.ts	1023	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/translation-key-parity.test.ts	1161	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/proxy.test.ts	1602	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/express5-compatibility.test.ts	476	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/order-detail-design.test.ts	795	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/profile-design.test.ts	771	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/home-care-design.test.ts	768	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/orders-design.test.ts	744	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/reminders-design.test.ts	774	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/diagnostics-design.test.ts	796	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/appointments-design.test.ts	780	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/notification-settings-design.test.ts	715	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/login-form.test.tsx	1231	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/insurance-design.test.ts	740	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/health-design.test.ts	780	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/settings-design.test.ts	997	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/family-design.test.ts	763	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/premium-brand.test.ts	1300	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/notifications-design.test.ts	898	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/medicine-detail-design.test.ts	821	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/prescriptions-design.test.ts	773	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/medicine-catalog-design.test.ts	801	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/design-system.test.ts	847	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/premium-motion.test.ts	1591	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/articles-design.test.ts	1135	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	tests/mental-health-design.test.ts	790	OWNED_TEST	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	drizzle/0000_spicy_nick_fury.sql	483	EXCLUSION_OTHER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	drizzle/relations.ts	27	OWNED_SOURCE_MEMBER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	drizzle/schema.ts	1195	OWNED_SOURCE_MEMBER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	drizzle/meta/0000_snapshot.json	2593	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	drizzle/meta/_journal.json	204	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	drizzle/migrations/.gitkeep	0	EXCLUSION_OTHER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	messages/bn.json	66214	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	messages/hi.json	64795	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	messages/ar.json	48664	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	messages/ur.json	49918	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	messages/fil.json	40411	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	messages/en.json	37498	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/production-fallback-audit.md	2700	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-2-patient-screen-catalog.md	6605	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-patient-openapi-operation-map.md	37169	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/security-gate-index-2026-08-20.md	6635	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-web-parity-matrix.md	6481	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/seo-geo-measurement-plan.md	5442	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/mobile-aso-playbook.md	6153	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/github-upload-and-web-status-2026-08-20.md	10462	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/seo-public-review-2026-08-20.md	3762	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-5-sandbox-security-gate.md	18591	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-2-source-audit-initial.md	11397	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/six-locale-matrix.md	2663	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-gap-log.md	13051	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-catalog-and-entity-strategy.md	5362	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/reviewer-developer-handoff-2026-08-20.md	30277	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-6-seo-discovery-policy.md	5195	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-openapi-reconciliation.md	6325	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/github-sync-status-2026-08-20.md	3761	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/premium-design-research.md	11975	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/web-app-completion-matrix-2026-08-20.md	6400	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/backend-handoff-phase-5.md	23204	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-5-public-medicine-detail-security.md	2936	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-openapi-findings.md	4748	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-7-premium-ui-security-gate.md	5601	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/private-bff-boundary.md	1570	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-nextjs-adoption-register.md	6352	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-2-priority-contracts.md	4983	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-3-detailed-route-parity-matrix.md	116610	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/reviewer-handoff-message-2026-08-20.md	11650	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	docs/phase-6-public-discovery-security-gate.md	3836	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	shared/const.ts	1549	OWNED_SOURCE_MEMBER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	shared/types.ts	158	OWNED_SOURCE_MEMBER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	shared/_core/errors.ts	601	OWNED_SOURCE_MEMBER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE7_CONSULTATION_GET_DETAIL_AR.md	822	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_INSURANCE_REFUND_GAPS_20260819.md	2935	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PATIENT2_BOLA_CANCEL_BEFORE_AFTER_20260818.json	307	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/WEB_V2_SPECIALTIES_GATE_RESULT_AR.md	547	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_PATIENT_OPEN_CONTRACT_CLASSIFICATION_FINAL_20260818.tsv	5136	EXCLUSION_OTHER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_COMMAND_CENTER_GAPS_20260819.md	2025	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE4_MENTAL_HEALTH_NAVIGATION_AR.md	568	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/IMPLEMENTATION_PHASE3_TRUTHFUL_RUNTIME_AR.md	1515	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/patient_insurance_screen_source_classification_20260820.txt	6924	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/POST_REMEDIATION_E2E_EXECUTION_PLAN.md	11779	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/INSURANCE_OFFICIAL_SOURCE_FINDINGS_20260820.md	21005	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_FAMILY_PERMISSIONS_CONTRACT_GAP_20260819.md	2560	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PROVIDER_DOCTOR_SINGLE_LOGIN_20260818.json	48	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_DOCTOR_PROVIDER_CONFIGURATION_GAPS_20260819.md	3407	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_PROVIDER_MODERATION_GAPS_20260819.md	3271	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_TRIAGE_DRUG_INTERACTION_SAFETY_GAPS_20260819.md	7564	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AD_ADMIN_REFUND_DECISION_INTEGRITY_20260819.md	2677	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE13_UI_ACTION_INVENTORY_V2_20260819.json	322420	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PROVIDER_ENTRYPOINT_CANDIDATE_COMPARISON_20260818.md	10576	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE5_AUTH_OTP_IMPLEMENTATION_AR.md	1987	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PROVIDER_NURSING_EXACT_READ_20260818.json	436	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE4_EMERGENCY_CONTACTS_READONLY_AR.md	752	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/WEB_V2_DESIGN_SECURITY_AUDIT_AR.md	1693	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE4_PRESCRIPTION_DETAIL_SECURITY_AR.md	856	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/insurance_catalog_api_consumers_20260820.txt	11065	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PROVIDER_SCREEN_CONTROLLER_INVENTORY_20260818.md	3895	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_ACTUAL_API_ROUTE_MATCH_20260818.tsv	70033	EXCLUSION_OTHER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/WEB_V2_PAYMENT_INTENT_SLICE_AR.md	3197	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_N_WORKFLOW_EVENT_INTEGRITY_20260819.md	2289	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_ACTUAL_API_RECONCILIATION_20260818.md	1077	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE6_AUTH_OTP_BRIDGING_BLOCKED_AR.md	1319	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE4_HEALTH_VITALS_READONLY_AR.md	673	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_DOCTOR_REGISTRATION_KYC_GAPS_20260819.md	3973	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/PHASE4_ARTICLES_BOOKMARKS_READONLY_AR.md	1204	OWNED_CONFIG_DOC	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
nabd-patient-web.zip	audit-artifacts/DEVICE_nabd_plus-eas-build.out	445	EXCLUSION_OTHER	807237bb57c09964e13698c650b4258547ab280df48f2913d0179a16e6977ad5
