component	file	line	endpoints	classification	marker
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	136		UI_ACTION_REVIEW	onPress={() => { Linking.openURL(`https://www.google.com/maps/search/?api=1&query=${encodeURIComponent(order?.address || 'Riyadh')}`); }}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	143		UI_ACTION_REVIEW	<NBtn label={AR ? 'بدء التحرك' : 'Start Transit'} loading={loading} onPress={handleStartTransit} disabled={!checklistComplete} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	150		UI_ACTION_REVIEW	onPress={handleArrive}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	158		UI_ACTION_REVIEW	<NBtn label={AR ? 'بدء تقديم الرعاية' : 'Start Care'} loading={loading} onPress={() => updateState('start-care')} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	167		UI_ACTION_REVIEW	onPress={() => updateState('no-show')}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	192		PLACEHOLDER_CANDIDATE	"<TextInput placeholder=""Blood Pressure (e.g. 120/80)"" value={vitals.bp} onChangeText={t => setVitals({...vitals, bp: t})} style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	193		PLACEHOLDER_CANDIDATE	"<TextInput placeholder=""Heart Rate (bpm)"" value={vitals.hr} onChangeText={t => setVitals({...vitals, hr: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	194		PLACEHOLDER_CANDIDATE	"<TextInput placeholder=""Temperature (°C)"" value={vitals.temp} onChangeText={t => setVitals({...vitals, temp: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	195		PLACEHOLDER_CANDIDATE	"<TextInput placeholder=""SpO2 (%)"" value={vitals.spo2} onChangeText={t => setVitals({...vitals, spo2: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	196		PLACEHOLDER_CANDIDATE	"<TextInput placeholder=""Pain Scale (0-10)"" value={vitals.pain_scale} onChangeText={t => setVitals({...vitals, pain_scale: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	207		UI_ACTION_REVIEW	value={clinicalNotes} onChangeText={setClinicalNotes}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	213		UI_ACTION_REVIEW	value={recommendations} onChangeText={setRecommendations}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	230		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setSignature(true)} style={{ padding: SP.md }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	239		UI_ACTION_REVIEW	onPress={() => updateState('complete', { vitals, clinical_notes: clinicalNotes, recommendations, signature_base64: 'signed' })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	258		FAIL_CLOSED_REVIEW	value={emergencyReason} onChangeText={setEmergencyReason}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	266		FAIL_CLOSED_REVIEW	onPress={() => updateState('emergency-abort', { reason: emergencyReason })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	290		UI_ACTION_REVIEW	onPress={() => setActiveTab(t.key as any)}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	181		UI_ACTION_REVIEW	<TouchableOpacity key={pm.id} onPress={() => update({ mode: pm.id })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	197		PLACEHOLDER_CANDIDATE	"<NInput innerRef={nameArRef} label={AR ? 'الاسم الكامل بالعربي' : 'Name (Arabic)'} placeholder={AR ? (data.mode === 'company' ? 'شركة نبضة للتمريض' : 'ممرض/ة محمد أحمد') : (data.mode === 'company' ? 'Nabdah Nursing Co.' : 'Nurse Mohamed')} value={data.nameAr} onChange={v => update({ nameAr: v })} required error={errs.name} caps=""words"" returnKey=""next"" onSubmit={() => nameEnRef.current?.focus()} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	198		PLACEHOLDER_CANDIDATE	"<NInput innerRef={nameEnRef} label={AR ? 'الاسم الكامل بالإنجليزي' : 'Name (English)'} placeholder=""Nabdah Nursing"" value={data.nameEn} onChange={v => update({ nameEn: v })} caps=""words"" returnKey=""next"" onSubmit={() => mgrNameRef.current?.focus()} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	210		UI_ACTION_REVIEW	<TouchableOpacity key={g.id} onPress={() => update({ gender: g.id })} style={{ flex: 1, flexDirection: AR ? 'row-reverse' : 'row', alignItems: 'center', justifyContent: 'center', gap: 8, padding: SP.md, borderRadius: R.md, borderWidth: 1, borderColor: sel ? theme.primary : theme.border, backgroundColor: sel ? `${theme.primary}10` : theme.surface }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	220		UI_ACTION_REVIEW	"<NInput innerRef={mgrNameRef} label={AR ? 'اسم المسؤول' : 'Manager Name'} value={data.managerName} onChange={v => update({ managerName: v })} required error={errs.mgr} caps=""words"" returnKey=""next"" onSubmit={() => emailRef.current?.focus()} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	221		PLACEHOLDER_CANDIDATE	"<NInput innerRef={emailRef} label={AR ? 'البريد الإلكتروني' : 'Email'} placeholder=""nurse@email.com"" value={data.managerEmail} onChange={v => update({ managerEmail: v.toLowerCase() })} required error={errs.email} kbType=""email-address"" returnKey=""next"" onSubmit={() => phoneRef.current?.focus()} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	222		UI_ACTION_REVIEW	<NPhoneInput innerRef={phoneRef} label={AR ? 'الجوال' : 'Phone'} value={data.managerPhone} onChange={v => update({ managerPhone: v })} required error={errs.phone} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	223		PLACEHOLDER_CANDIDATE	"<NInput innerRef={passwordRef} label={AR ? 'كلمة المرور' : 'Password'} placeholder=""••••••••"" value={data.password} onChange={v => update({ password: v })} secure required error={errs.pass} returnKey=""next"" onSubmit={() => confirmPassRef.current?.focus()} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	225		PLACEHOLDER_CANDIDATE	"<NInput innerRef={confirmPassRef} label={AR ? 'تأكيد كلمة المرور' : 'Confirm Password'} placeholder=""••••••••"" value={data.confirmPass} onChange={v => update({ confirmPass: v })} secure required error={errs.conf} returnKey=""done"" onSubmit={handleNext} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	232		UI_ACTION_REVIEW	<TouchableOpacity key={l.id} onPress={() => update({ languages: on ? data.languages.filter((x: string) => x !== l.id) : [...(data.languages || []), l.id] })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	239		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={handleNext} loading={loading} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	265		UI_ACTION_REVIEW	onPress: async () => {
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	280		UI_ACTION_REVIEW	onPress: async () => {
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	290		UI_ACTION_REVIEW	onPress: async () => {
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	354		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'رقم ترخيص SCFHS' : 'SCFHS License Number'} placeholder=""123456"" value={data.scfhsNumber} onChange={v => update({ scfhsNumber: v.replace(/\D/g, '') })} required error={errs.scfhs} kbType=""numeric"" maxLen={8} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	355		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'تاريخ انتهاء الترخيص' : 'License Expiry'} placeholder=""YYYY-MM-DD"" value={data.scfhsExpiry} onChange={v => update({ scfhsExpiry: v })} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	356		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'رقم الهوية الوطنية' : 'National ID'} placeholder=""1XXXXXXXXX"" value={data.nationalId} onChange={v => update({ nationalId: v.replace(/\D/g, '') })} kbType=""numeric"" maxLen={10} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	360		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'رقم السجل التجاري CR' : 'CR Number'} placeholder=""1234567890"" value={data.crNumber} onChange={v => update({ crNumber: v.replace(/\D/g, '') })} required error={errs.cr} kbType=""numeric"" maxLen={10} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	361		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'ترخيص وزارة الصحة MOH' : 'MOH License'} placeholder=""MOH-NRS-XXXXX"" value={data.mohLicense} onChange={v => update({ mohLicense: v })} required />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	365		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'رقم الآيبان IBAN' : 'Bank IBAN'} placeholder=""SA0000000000000000000000"" value={data.iban} onChange={v => update({ iban: v.toUpperCase().replace(/\s/g, '') })} required error={errs.iban} maxLen={24} />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	371		UI_ACTION_REVIEW	<DocBtn label={AR ? 'ترخيص\nSCFHS' : 'SCFHS\nLicense'} done={!!data.scfhsUri} onPress={() => pickDocument('scfhsUri')} theme={theme} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	372		UI_ACTION_REVIEW	<DocBtn label={AR ? 'صورة\nشخصية' : 'Profile\nPhoto'} done={!!data.photoUri} onPress={() => pickDocument('photoUri')} theme={theme} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	376		UI_ACTION_REVIEW	<DocBtn label={AR ? 'السجل\nالتجاري' : 'CR\nDoc'} done={!!data.crUri} onPress={() => pickDocument('crUri')} theme={theme} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	377		UI_ACTION_REVIEW	<DocBtn label={AR ? 'ترخيص\nMOH' : 'MOH\nLicense'} done={!!data.mohUri} onPress={() => pickDocument('mohUri')} theme={theme} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	381		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={handleNext} loading={loading} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	386		UI_ACTION_REVIEW	function DocBtn({ label, done, onPress, theme }: { label: string; done: boolean; onPress: () => void; theme: any }) {
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	388		UI_ACTION_REVIEW	<TouchableOpacity onPress={onPress} style={{ flex: 1, minHeight: 90, borderRadius: R.xl, borderWidth: 2, borderStyle: done ? 'solid' : 'dashed', borderColor: done ? theme.success : theme.border, backgroundColor: done ? theme.successBg : theme.surface2, alignItems: 'center', justifyContent: 'center', padding: SP.lg, marginHorizontal: 2 }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	422		UI_ACTION_REVIEW	"<View style={{ flex: 1 }}><NBtn label={AR ? 'تحديد الكل' : 'Select All'} variant=""outline"" size=""sm"" onPress={() => update({ enabledServices: nursingCatalog.map(s => s.id) })} /></View>"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	423		UI_ACTION_REVIEW	"<View style={{ flex: 1 }}><NBtn label={AR ? 'إلغاء الكل' : 'Clear'} variant=""secondary"" size=""sm"" onPress={() => update({ enabledServices: [] })} /></View>"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	435		UI_ACTION_REVIEW	<TouchableOpacity key={svc.id} onPress={() => toggle(svc.id)}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	447		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={() => { if (validate()) onNext(); }} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	470		UI_ACTION_REVIEW	<TouchableOpacity onPress={togglePricing} style={{ flexDirection: AR ? 'row-reverse' : 'row', alignItems: 'center', gap: SP.md, marginBottom: isActive ? SP.lg : 0 }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	471		UI_ACTION_REVIEW	<NCheckbox value={isActive} onChange={togglePricing} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	480		UI_ACTION_REVIEW	onChange={v => update(pm.id === 'per_visit' ? { priceVisit: v } : pm.id === 'per_hour' ? { priceHour: v } : pm.id === 'per_day' ? { priceDay: v } : { priceMonth: v })} required />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	490		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={onNext} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	541		UI_ACTION_REVIEW	{CITIES.map(c => <TouchableOpacity key={c.id} onPress={() => update({ city: c.id })} style={[st.chip, { backgroundColor: data.city === c.id ? theme.primary : theme.surface2, borderColor: data.city === c.id ? theme.primary : theme.border }]}><Text style={{ color: data.city === c.id ? '#FFF' : theme.text, fontSize: FS.sm, fontWeight: FW.med }}>{AR ? c.ar : c.en}</Text></TouchableOpacity>)}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	546		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'الحي' : 'District'} placeholder={AR ? 'حي الورود' : 'Al-Wurud'} value={data.district} onChange={v => update({ district: v })} caps=""words"" />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	547		UI_ACTION_REVIEW	<NInput label={AR ? 'العنوان' : 'Address'} value={data.address} onChange={v => update({ address: v })} required error={errs.addr} multi lines={2} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	555		UI_ACTION_REVIEW	onPress={() => update({ coverageRadius: Math.max(1, data.coverageRadius - 1) })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	562		UI_ACTION_REVIEW	onChangeText={v => {
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	570		UI_ACTION_REVIEW	onPress={() => update({ coverageRadius: Math.min(100, data.coverageRadius + 1) })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	580		UI_ACTION_REVIEW	<TouchableOpacity key={r} onPress={() => update({ coverageRadius: r })} style={[st.chip, { backgroundColor: data.coverageRadius === r ? '#E91E63' : theme.surface2, borderColor: data.coverageRadius === r ? '#E91E63' : theme.border }]}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	587		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowLocModal(true)} style={{ borderColor:theme.border, backgroundColor:theme.surface2, borderWidth: 1, borderRadius: R.md, padding: SP.xl, alignItems: 'center', justifyContent: 'center', marginBottom: SP.md }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	604		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={() => { if (validate()) onNext(); }} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	647		UI_ACTION_REVIEW	<NToggle label={AR ? 'متاح 24/7' : 'Available 24/7'} sub={AR ? 'خدمة متواصلة كل الأيام' : 'Around-the-clock every day'} value={data.is24_7} onChange={v => update({ is24_7: v, workDays: v ? ['SUN','MON','TUE','WED','THU','FRI','SAT'] : data.workDays })} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	657		UI_ACTION_REVIEW	<TouchableOpacity key={d.k} onPress={() => toggleDay(d.k)} style={[st.chip, { backgroundColor: a ? '#E91E63' : theme.surface2, borderColor: a ? '#E91E63' : theme.border }]}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	670		UI_ACTION_REVIEW	onPress={() => update({ shiftType: type as any })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	683		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label={AR?'من':'From'} value={data.openTime} onChange={v=>update({openTime:v})} placeholder=""07:00"" /></View>"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	684		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label={AR?'إلى':'To'} value={data.closeTime} onChange={v=>update({closeTime:v})} placeholder=""15:00"" /></View>"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	693		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label={AR?'من':'From'} value={data.eveningOpenTime} onChange={v=>update({eveningOpenTime:v})} placeholder=""15:00"" /></View>"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	694		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label={AR?'إلى':'To'} value={data.eveningCloseTime} onChange={v=>update({eveningCloseTime:v})} placeholder=""23:00"" /></View>"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	703		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowVacationCal(true)}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	704		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'إجازة مخططة (إيقاف الحجوزات)' : 'Planned Vacation'} placeholder={AR ? 'اختر التاريخ من التقويم...' : 'Choose vacation date...'} value={data.vacationDate} editable={false} onChange={() => {}} icon=""calendar"" />"
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	710		UI_ACTION_REVIEW	onChange={() => {}}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	733		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => toggleCompany(co.id)} style={{ flexDirection: AR ? 'row-reverse' : 'row', justifyContent: 'space-between', alignItems: 'center' }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	747		UI_ACTION_REVIEW	<TouchableOpacity key={p} onPress={() => togglePlan(co.id, p)} style={{ paddingHorizontal: SP.sm, paddingVertical: 4, borderRadius: R.sm, borderWidth: 1, borderColor: hasPlan ? theme.primary : theme.border, backgroundColor: hasPlan ? theme.primaryLight : theme.bg }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	762		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={onNext} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	787		UI_ACTION_REVIEW	<NBtn label={AR ? 'أوافق وأتفهم ذلك' : 'I Understand & Agree'} onPress={onNext} style={{ marginTop: SP.xl }} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	969		UI_ACTION_REVIEW	<TouchableOpacity style={{ backgroundColor: theme.surface, padding: SP.md, borderRadius: 8, borderWidth: 1, borderColor: theme.primary, alignItems: 'center', marginBottom: SP.lg }} onPress={() => setShowContract(true)}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	974		PLACEHOLDER_CANDIDATE	<NInput value={data.signerName} onChange={v => update({ signerName: v })} placeholder={AR ? 'الاسم الثلاثي' : 'Full Name'} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	977		PLACEHOLDER_CANDIDATE	<NInput value={data.signerRole} onChange={v => update({ signerRole: v })} placeholder={AR ? 'مثال: المالك، المدير العام' : 'e.g. Owner, General Manager'} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	991		UI_ACTION_REVIEW	onChange={v => update({ accountHolderName: v })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	997		UI_ACTION_REVIEW	onChange={v => update({ iban: v.toUpperCase().replace(/\s/g, '') })}
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	1011		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowSigModal(true)} style={{ marginTop: 8 }}><Text style={{ color: theme.primary }}>{AR ? 'إعادة التوقيع' : 'Re-sign'}</Text></TouchableOpacity>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	1014		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowSigModal(true)} style={{ padding: 15, borderWidth: 1, borderColor: theme.primary, borderRadius: 8, alignItems: 'center', borderStyle: 'dashed', marginVertical: 10 }}>
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	1022		UI_ACTION_REVIEW	<NCheckbox label={AR ? 'أوافق على شروط وأحكام نبضة بلس وسياسة الخصوصية.' : 'I agree to Nabdah Plus Terms & Privacy Policy.'} value={agreed} onChange={setAgreed} />
provider	provider-app/NabdProvider/src/screens/nursing/NursingRegistration.tsx	1025		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال الطلب للمراجعة' : 'Submit Application'} onPress={submit} loading={loading} disabled={!agreed} style={{ marginBottom: 50, backgroundColor: theme.success }} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	41	/provider/ops/doctor/leave	WIRED_CANDIDATE	const res = await client.get('/provider/ops/doctor/leave');
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	51	/provider/ops/doctor/leave	WIRED_CANDIDATE	await client.post('/provider/ops/doctor/leave', { start_date: start, end_date: end, type, note: note || undefined });
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	62		UI_ACTION_REVIEW	await client.delete(`/provider/ops/doctor/leave/${id}`);
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	81		UI_ACTION_REVIEW	<TouchableOpacity key={t.k} onPress={() => setType(t.k)}
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	88		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label={AR ? 'من (YYYY-MM-DD)' : 'From'} value={start} onChange={setStart} placeholder=""2026-08-10"" /></View>"
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	89		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label={AR ? 'إلى (YYYY-MM-DD)' : 'To'} value={end} onChange={setEnd} placeholder=""2026-08-15"" /></View>"
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	91		UI_ACTION_REVIEW	<NInput label={AR ? 'ملاحظة (اختياري)' : 'Note (optional)'} value={note} onChange={setNote} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	92		UI_ACTION_REVIEW	<NBtn label={AR ? 'إضافة الإجازة' : 'Add Leave'} onPress={add} loading={saving} style={{ marginTop: SP.sm, marginBottom: SP.xl }} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	108		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => cancel(l.id)}>
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	134	/provider/ops/doctor/templates	WIRED_CANDIDATE	const res = await client.get('/provider/ops/doctor/templates');
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	148	/provider/ops/doctor/templates	WIRED_CANDIDATE	await client.post('/provider/ops/doctor/templates', { name: name.trim(), items: parsed });
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	159		UI_ACTION_REVIEW	await client.delete(`/provider/ops/doctor/templates/${id}`);
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	169		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'اسم القالب' : 'Template name'} value={name} onChange={setName} placeholder={AR ? 'مثال: باقة البرد' : 'e.g. Flu pack'} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	172		UI_ACTION_REVIEW	value={items} onChange={setItems} multiline
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	175		UI_ACTION_REVIEW	<NBtn label={AR ? 'حفظ القالب' : 'Save Template'} onPress={add} loading={saving} style={{ marginTop: SP.sm, marginBottom: SP.xl }} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	190		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => remove(t.id)}>
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	218	/provider/ops/doctor/diagnoses	WIRED_CANDIDATE	const res = await client.get('/provider/ops/doctor/diagnoses', { params: q ? { search: q } : {} });
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	228	/provider/ops/doctor/diagnoses	WIRED_CANDIDATE	await client.post('/provider/ops/doctor/diagnoses', { name_ar: nameAr.trim(), name_en: nameEn.trim() || undefined, icd: icd.trim() || undefined });
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	242		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'الاسم بالعربي *' : 'Arabic name *'} value={nameAr} onChange={setNameAr} placeholder={AR ? 'مثال: التهاب الحلق' : ''} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	244		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 2 }}><NInput label={AR ? 'الاسم بالإنجليزي' : 'English name'} value={nameEn} onChange={setNameEn} placeholder=""Pharyngitis"" /></View>"
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	245		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label=""ICD"" value={icd} onChange={setIcd} placeholder=""J02.9"" /></View>"
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	247		UI_ACTION_REVIEW	<NBtn label={AR ? 'حفظ التشخيص' : 'Save Diagnosis'} onPress={add} loading={saving} style={{ marginTop: SP.sm, marginBottom: SP.xl }} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	249		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'بحث' : 'Search'} value={search} onChange={(v: string) => { setSearch(v); load(v); }} placeholder={AR ? 'ابحث في تشخيصاتك…' : 'Search your diagnoses…'} />
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	281	/provider/ops/doctor/blacklist	WIRED_CANDIDATE	const res = await client.get('/provider/ops/doctor/blacklist');
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	289		UI_ACTION_REVIEW	await client.delete(`/provider/ops/doctor/blacklist/${patientId}`);
provider	provider-app/NabdProvider/src/screens/doctor/DoctorOpsScreens.tsx	321		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => unblock(b.patient_id)}>
provider	provider-app/NabdProvider/src/screens/doctor/DoctorDashboard.tsx	70		UI_ACTION_REVIEW	const navigateTo = (s: string, param?: any) => navigation.navigate(s, { param });
