component	file	line	endpoints	classification	marker
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	261		UI_ACTION_REVIEW	{currentOrder.state === 'REPORT_DRAFT' && <NBtn label={AR ? '👁️ إرسال للمراجعة الطبية' : '👁️ Submit for Radiologist Review'} loading={loading} onPress
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	262		UI_ACTION_REVIEW	{currentOrder.state === 'UNDER_REVIEW' && <NBtn label={AR ? '✅ اعتماد وإرسال التقرير' : '✅ Approve & Publish Report'} loading={loading} onPress={() => doAct
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	263		UI_ACTION_REVIEW	{currentOrder.state === 'SCAN_ABORTED' && (<View style={{ backgroundColor: '#F4433612', borderRadius: R.md, padding: SP.md }}><Text style={{ color: '#F44336', fontWeight: FW.bold,
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	272		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال للمريض' : 'Send to Patient'} loading={loading} onPress={handleInsuranceApproval} />
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	279		UI_ACTION_REVIEW	<TouchableOpacity key={r.key} style={{ flexDirection: AR ? 'row-reverse' : 'row', alignItems: 'center', gap: SP.md, paddingVertical: SP.md, borderBottomWidth: 1, borderColor: '#F4
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	284		UI_ACTION_REVIEW	<NBtn label={AR ? '🚨 تأكيد إلغاء الفحص' : '🚨 Confirm Abort'} loading={loading} disabled={!abortReason} onPress={handleAbort} style={{ backgroundColor: '#F4433
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	303		UI_ACTION_REVIEW	await client.post(`/radiology/bookings/${order.id}/upload-report`, { pdf_url: 'https://storage.nabdah.com/reports/' + order.id + '.pdf', dicom_url: dicomUrl || null, findings });
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	312		UI_ACTION_REVIEW	try { await client.post(`/radiology/bookings/${order.id}/submit-report-for-review`, {}); setReportStatus('under_review'); show(AR ? 'تم الإرسال للمراجعة' : 'Sent
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	318		UI_ACTION_REVIEW	try { await client.post(`/radiology/bookings/${order.id}/approve-report`, {}); setReportStatus('ready'); show(AR ? 'تم نشر التقرير للمريض ✅' : 'Report publishe
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	342		UI_ACTION_REVIEW	<NBtn label={pdfUploaded ? (AR ? '✅ PDF مرفوع — إعادة الرفع' : '✅ PDF Uploaded — Re-upload') : (AR ? '⬆️ رفع تقرير PDF' : '⬆️ Upload PDF Rep
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	350		UI_ACTION_REVIEW	"<NBtn label={AR ? '⬆️ رفع صور الأشعة (JPEG/PNG)' : '⬆️ Upload Scan Images (JPEG/PNG)'} variant=""outline"" loading={loading} onPress={() => show(AR ? 'سيتم �"
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	353		UI_ACTION_REVIEW	{reportStatus === 'draft' && pdfUploaded && <NBtn label={AR ? '👁️ إرسال للمراجعة الطبية' : '👁️ Submit for Radiologist Review'} loading={loading} onPre
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	354		UI_ACTION_REVIEW	{reportStatus === 'under_review' && <NBtn label={AR ? '✅ اعتماد وإرسال للمريض' : '✅ Approve & Publish to Patient'} loading={loading} onPress={handleApproveAn
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	390	/provider/capabilities/radiology-services	WIRED_CANDIDATE	useEffect(() => { client.get('/provider/capabilities/radiology-services').then(r => setServices(r.data || [])).catch(() => {}).finally(() => setLoading(false)); }, []);
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	395	/radiology/catalog/delta-request	WIRED_CANDIDATE	await client.post('/radiology/catalog/delta-request', { name_ar: nameAr, name_en: nameEn, modality_category: modality, price: parseFloat(price), estimated_duration_minutes: parseI
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	407		UI_ACTION_REVIEW	"<NBtn label={AR ? '+ إضافة فحص' : '+ Add Scan'} size=""sm"" onPress={() => setShowAdd(true)} full={false} />"
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	423		UI_ACTION_REVIEW	"<NBtn label={AR ? 'تعديل' : 'Edit'} size=""xs"" variant=""outline"" full={false} onPress={() => show(AR ? 'التعديلات تُرسل للمراجعة الإدارية' : 'Edi"
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	434		UI_ACTION_REVIEW	<View style={{ flexDirection: 'row', gap: SP.sm }}>{MODALITIES.map(m => <TouchableOpacity key={m} style={{ paddingHorizontal: SP.md, paddingVertical: SP.sm, borderRadius: R.md, ba
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	444		UI_ACTION_REVIEW	{PREP_OPTIONS.map(p => <TouchableOpacity key={p.key} style={{ flexDirection: AR ? 'row-reverse' : 'row', alignItems: 'center', gap: SP.sm, paddingVertical: SP.sm }} onPress={() =>
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	445		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال للمراجعة الإدارية' : 'Submit for Admin Review'} onPress={handleSubmitDelta} style={{ marginTop: SP.xl }} />
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	467	/radiology/catalog/delta-request	WIRED_CANDIDATE	try { await client.post('/radiology/catalog/delta-request', { type: 'schedule_update', working_days: workingDays, morning_shift: { from: morningFrom, to: morningTo }, evening_shif
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	476		UI_ACTION_REVIEW	{DAYS_AR.map((day, i) => <TouchableOpacity key={i} style={{ flexDirection: AR ? 'row-reverse' : 'row', justifyContent: 'space-between', alignItems: 'center', paddingVertical: SP.m
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	494		UI_ACTION_REVIEW	<NBtn label={AR ? 'حفظ وإرسال للمراجعة' : 'Save & Send for Review'} loading={saving} onPress={handleSave} />
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	507		UI_ACTION_REVIEW	<NCard style={{ marginTop: SP.xl }}><NBtn label={AR ? 'تسجيل الخروج' : 'Logout'} onPress={onLogout} style={{ backgroundColor: '#F44336', borderColor: '#F44336' }} /></N
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	27		UI_ACTION_REVIEW	const { width: W } = Dimensions.get('window');
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	304		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={handleNext} loading={loading} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	398		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => pickDocument(field)}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	535		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={handleNext} loading={loading} style={{ marginTop: SP.lg }} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	604		UI_ACTION_REVIEW	<TouchableOpacity key={c.id} onPress={() => update({ city: c.id })}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	635		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowLocModal(true)} style={{ borderColor:theme.border, backgroundColor:theme.surface2, borderWidth: 1, borderRadius: R.md, padding: SP.xl, alig
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	671		UI_ACTION_REVIEW	onPress={() => update({ homeRadius: Math.max(1, data.homeRadius - 1) })}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	686		UI_ACTION_REVIEW	onPress={() => update({ homeRadius: Math.min(100, data.homeRadius + 1) })}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	696		UI_ACTION_REVIEW	<TouchableOpacity key={r} onPress={() => update({ homeRadius: r })}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	721		UI_ACTION_REVIEW	<TouchableOpacity key={g} onPress={() => update({ targetGenders: g })}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	751		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={() => { if (validate()) onNext(); }} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	840		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setTab('lab')}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	853		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setTab('rad')}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	899		UI_ACTION_REVIEW	"<NBtn label={AR ? 'تحديد الكل' : 'Select All'} variant=""outline"" size=""sm"""
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	900		UI_ACTION_REVIEW	onPress={() => {
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	906		UI_ACTION_REVIEW	"<NBtn label={AR ? 'إلغاء الكل' : 'Clear All'} variant=""secondary"" size=""sm"""
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	907		UI_ACTION_REVIEW	onPress={() => {
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	922		UI_ACTION_REVIEW	onPress={() => toggleTest(test.id)}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	953		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setExpanded(expanded ? null : test.id)}>
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	997		UI_ACTION_REVIEW	onPress={() => toggleScan(scan.id)}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1046		UI_ACTION_REVIEW	<NBtn label={AR ? '+ إضافة فحص مخصص (يتطلب موافقة)' : '+ Add Custom Test (Requires Approval)'}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1048		UI_ACTION_REVIEW	onPress={() => show(AR ? 'سيُرسل للإدارة للموافقة' : 'Will be sent to admin for approval', 'info')} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1068		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => {
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1085		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => {
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1100		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={() => { if (validate()) onNext(); }} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1193		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => removeBundle(bundle.id)}>
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1222		UI_ACTION_REVIEW	<TouchableOpacity key={item.id} onPress={() => toggleBundleTest(bundle.id, item.id)}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1261		UI_ACTION_REVIEW	<NBtn label={AR ? '+ إنشاء حزمة جديدة' : '+ Create New Bundle'}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1262		UI_ACTION_REVIEW	"variant=""outline"" onPress={addBundle} style={{ marginBottom: SP.xl }} />"
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1264		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={onNext} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1338		UI_ACTION_REVIEW	<TouchableOpacity key={d.k} onPress={() => toggleDay('workDays', d.k)}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1355		UI_ACTION_REVIEW	onPress={() => update({ shiftType: s as any })}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1404		UI_ACTION_REVIEW	<TouchableOpacity key={d.k} onPress={() => toggleDay('homeWorkDays', d.k)}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1428		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowVacationCal(true)}>
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1462		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => toggleCompany(co.id)}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1487		UI_ACTION_REVIEW	<TouchableOpacity key={p} onPress={() => togglePlan(co.id, p)} style={{ paddingHorizontal: SP.sm, paddingVertical: 4, borderRadius: R.sm, borderWidth: 1, borderColor: hasPlan ? th
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1502		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={onNext} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1529		UI_ACTION_REVIEW	<NBtn label={AR ? 'أوافق وأتفهم ذلك' : 'I Understand & Agree'} onPress={onNext} style={{ marginTop: SP.xl }} />
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1689		UI_ACTION_REVIEW	<TouchableOpacity style={{ backgroundColor: theme.surface, padding: SP.md, borderRadius: 8, borderWidth: 1, borderColor: theme.primary, alignItems: 'center', marginBottom: SP.lg }
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1732		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowSigModal(true)} style={{ marginTop: 8 }}><Text style={{ color: theme.primary }}>{AR ? 'إعادة التوقيع' : 'Re-sign'}</Text></Touc
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1735		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowSigModal(true)} style={{ padding: 15, borderWidth: 1, borderColor: theme.primary, borderRadius: 8, alignItems: 'center', borderStyle: 'dash
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1774		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال ملف المركز للمراجعة' : 'Submit Center Application'}
provider	provider-app/src/screens/radiology/RadiologyRegistration.tsx	1775		UI_ACTION_REVIEW	onPress={submit} loading={loading} disabled={!agreed} style={{ marginBottom: 50, backgroundColor: theme.success }} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	38		UI_ACTION_REVIEW	const { width: W, height: H } = Dimensions.get('window');
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	57	/provider/features/promotions	WIRED_CANDIDATE	const res = await client.get('/provider/features/promotions');
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	73		UI_ACTION_REVIEW	"<TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	75		UI_ACTION_REVIEW	"<TouchableOpacity onPress={() => onNavigate('create_promo')}><I name=""plus"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	106		UI_ACTION_REVIEW	<NBtn label={AR ? ' إنشاء عرض جديد' : ' Create New Promotion'} onPress={() => onNavigate('create_promo')} style={{ marginTop: SP.xl }} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	133	/provider/features/promotions	WIRED_CANDIDATE	await client.post('/provider/features/promotions', {
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	160		UI_ACTION_REVIEW	<NBtn label={AR ? ' إرسال للموافقة' : ' Submit for Approval'} onPress={handleCreate} loading={loading} style={{ marginTop: SP.lg }} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	203		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => show(AR ? 'تم النسخ إلى الحافظة ' : 'Copied to clipboard ', 'success')}>
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	209		UI_ACTION_REVIEW	<NBtn label={AR ? ' حفظ التعديلات' : ' Save Settings'} onPress={handleSave} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	255		UI_ACTION_REVIEW	<NBtn label={AR ? ' تأكيد ودفع رسوم الإعلان' : ' Pay & Launch Ad'} onPress={handlePurchase} loading={loading} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	259		UI_ACTION_REVIEW	"<NBtn label={AR ? ' برنامج المسوقين والشركاء (Affiliate)' : ' B2B Affiliate Portal'} variant=""outline"" onPress={() => onNavigate('affiliate')} />"
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	290		UI_ACTION_REVIEW	"<NBtn label={AR ? ' نسخ الرابط' : ' Copy Link'} variant=""outline"" onPress={() => show(AR ? 'تم النسخ' : 'Copied', 'success')} />"
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	467		UI_ACTION_REVIEW	<TouchableOpacity onPress={onDecline} style={{ flex: 1, backgroundColor: theme.surface2, borderColor: theme.border, borderWidth: 1, paddingVertical: SP.md, borderRadius: R.md, ali
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	471		UI_ACTION_REVIEW	<TouchableOpacity onPress={onAccept} style={{ flex: 1, backgroundColor: theme.primary, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center' }}>
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	509		UI_ACTION_REVIEW	const res = await client.get(`/provider/features/crm/patients/${pat.id}`);
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	531		UI_ACTION_REVIEW	await client.patch(`/provider/features/crm/patients/${selectedPat.id}`, {
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	562		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => openPatientCrm(pat)} style={{ flexDirection: AR ? 'row-reverse' : 'row', gap: SP.md, alignItems: 'center', flex: 1 }}>
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	566		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => openPatientCrm(pat)}
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	574		UI_ACTION_REVIEW	<NBtn label={AR ? ' تفاصيل الإيرادات والتقارير' : ' Revenue Insights'} onPress={() => onNavigate('revenue_insights')} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	605		UI_ACTION_REVIEW	<NBtn label={AR ? ' حفظ التعديلات' : ' Save CRM Settings'} onPress={handleSaveCrm} loading={saveLoading} style={{ marginTop: SP.md }} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	672		UI_ACTION_REVIEW	await fetch(`${API_BASE}/home-care/reports/soap`, {
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	689		UI_ACTION_REVIEW	"<TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	728		UI_ACTION_REVIEW	<NBtn label={AR ? ' حفظ السجل الطبي' : ' Save EMR Entry'} onPress={submitSoap} loading={loading} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	785	/provider/features/referrals	WIRED_CANDIDATE	const res = await client.post('/provider/features/referrals', {
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	835		UI_ACTION_REVIEW	<TouchableOpacity key={test.id} onPress={() => handleToggleTest(test.id)}
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	846		UI_ACTION_REVIEW	<NBtn label={AR ? ' توليد كود التحويل الرقمي' : ' Generate Digital Referral'} onPress={attemptGenerate} loading={loading} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	871		UI_ACTION_REVIEW	<NBtn label={AR ? 'توجيه للمختبر الداخلي (موصى به)' : 'Route to Internal Lab (Recommended)'} onPress={routeInternally} style={{ marginBottom: SP.sm }} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	872		UI_ACTION_REVIEW	"<NBtn label={AR ? 'تخطي وإرسال للخارج (تُسجل في التدقيق)' : 'Override & Send Outside (Audited)'} variant=""outline"" onPress={() => executeGenerate(tru"
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	873		PLACEHOLDER_CANDIDATE	<TouchableOpacity onPress={() => setShowOverrideModal(false)} style={{ marginTop: SP.lg, alignItems: 'center' }}>
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	904		FAIL_CLOSED_REVIEW	await fetch(`${API_BASE}/home-care/sos`, {
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	925		FAIL_CLOSED_REVIEW	<NBtn label={AR ? 'إرسال نداء استغاثة (SOS)' : 'Send SOS Alert'} style={{ marginTop: SP.md, backgroundColor: theme.danger }} onPress={triggerSos} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	940		FAIL_CLOSED_REVIEW	<NBtn label={AR ? 'قبول النداء والتحرك' : 'Accept & Dispatch'} onPress={() => onNavigate('gps_router', { patient: 'Emergency Patient', location: 'Al Narjis' })} /
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	959		UI_ACTION_REVIEW	await fetch(`${API_BASE}/home-care/trip/start`, {
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	1000		UI_ACTION_REVIEW	<NBtn label={AR ? 'بدء التحرك (Start Trip)' : 'Start Trip'} onPress={startTrip} />
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	1002		UI_ACTION_REVIEW	<NBtn label={AR ? ' تأكيد الوصول للمريض' : ' Confirm Arrival'} onPress={() => { show(AR ? 'تم تسجيل الوصول للمريض بنجاح' : 'Arrival logged
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	1019		UI_ACTION_REVIEW	"<NBtn label=""Start Checklist"" onPress={() => onNavigate('nurse_checklist')} style={{ margin: SP.lg }} />"
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	1116		UI_ACTION_REVIEW	"<NBtn label={AR ? 'حجز موعد' : 'Book Appointment'} size=""sm"" style={{ marginTop: SP.lg }} onPress={() => { Alert.alert(AR ? 'حجز موعد' : 'Book Appointment', AR ? 'ت"
provider	provider-app/src/screens/shared/LiveKitRoomProvider.tsx	6		UI_ACTION_REVIEW	import { apiFetch } from '../../utils/api';
provider	provider-app/src/screens/shared/LiveKitRoomProvider.tsx	19		UI_ACTION_REVIEW	navigation.goBack();
provider	provider-app/src/screens/shared/LiveKitRoomProvider.tsx	31		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.btn, { backgroundColor: theme.red }]} onPress={handleEndCall}>
provider	provider-app/src/screens/shared/LiveKitRoomProvider.tsx	47		UI_ACTION_REVIEW	const res = await apiFetch(`/calls/${roomId}/join`, { method: 'POST' });
provider	provider-app/src/screens/shared/PharmacyChatResponder.tsx	5		UI_ACTION_REVIEW	import { apiFetch } from '../../utils/api';
provider	provider-app/src/screens/shared/PharmacyChatResponder.tsx	23		UI_ACTION_REVIEW	apiFetch(`/pharmacy/chat/threads/${threadId}/messages`).then(res => {
provider	provider-app/src/screens/shared/PharmacyChatResponder.tsx	55		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => navigation.goBack()}><Text style={{color: theme.primary, fontSize: 18}}>رجوع</Text></TouchableOpacity>
provider	provider-app/src/screens/shared/PharmacyChatResponder.tsx	72		UI_ACTION_REVIEW	<TouchableOpacity onPress={sendInvoice} style={[styles.iconBtn, { backgroundColor: theme.orange }]}>
provider	provider-app/src/screens/shared/PharmacyChatResponder.tsx	83		UI_ACTION_REVIEW	<TouchableOpacity onPress={send} style={[styles.sendBtn, { backgroundColor: theme.primary }]}>
provider	provider-app/src/screens/shared/ProviderHome.tsx	5		UI_ACTION_REVIEW	import { apiFetch } from '../../utils/api';
provider	provider-app/src/screens/shared/ProviderHome.tsx	18	/pharmacy/orders/pending	STALE_OR_ENV_REVIEW	const res = await apiFetch('/pharmacy/orders/pending');
provider	provider-app/src/screens/shared/ProviderHome.tsx	21	/calls/provider/waiting-room	WIRED_CANDIDATE	const res = await apiFetch('/calls/provider/waiting-room');
provider	provider-app/src/screens/shared/ProviderHome.tsx	35		UI_ACTION_REVIEW	navigation.navigate('LiveKitRoomProvider', { roomId: item.roomId });
provider	provider-app/src/screens/shared/ProviderHome.tsx	37		UI_ACTION_REVIEW	navigation.navigate('PharmacyChatResponder', { threadId: item.threadId, patientName: item.name });
provider	provider-app/src/screens/shared/ProviderHome.tsx	66		UI_ACTION_REVIEW	onPress={() => handleAction(item)}
provider	provider-app/src/screens/shared/RealScreens.tsx	19	/provider/reviews	WIRED_CANDIDATE	client.get('/provider/reviews')
provider	provider-app/src/screens/shared/RealScreens.tsx	27		UI_ACTION_REVIEW	await client.post(`/provider/reviews/${id}/reply`, { reply: replyText });
provider	provider-app/src/screens/shared/RealScreens.tsx	73		UI_ACTION_REVIEW	"<NBtn label={AR ? 'إرسال الرد' : 'Send'} size=""sm"" onPress={() => handleReply(rev.id)} />"
provider	provider-app/src/screens/shared/RealScreens.tsx	74		UI_ACTION_REVIEW	"<NBtn label={AR ? 'إلغاء' : 'Cancel'} size=""sm"" variant=""outline"" onPress={() => setSelectedId(null)} />"
provider	provider-app/src/screens/shared/RealScreens.tsx	78		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => { setSelectedId(rev.id); setReplyText(''); }}>
provider	provider-app/src/screens/shared/RealScreens.tsx	116	/provider/working-hours	WIRED_CANDIDATE	await client.put('/provider/working-hours', { hours });
provider	provider-app/src/screens/shared/RealScreens.tsx	141		UI_ACTION_REVIEW	<NBtn label={AR ? 'حفظ جدول العمل' : 'Save Working Hours'} onPress={handleSave} style={{ marginTop: SP.md }} />
provider	provider-app/src/screens/shared/RealScreens.tsx	164	/auth/change-password	WIRED_CANDIDATE	await client.post('/auth/change-password', { oldPassword, newPassword });
provider	provider-app/src/screens/shared/RealScreens.tsx	197		UI_ACTION_REVIEW	<NBtn label={AR ? 'تحديث كلمة المرور' : 'Update Password'} onPress={handleChangePassword} style={{ marginTop: SP.md }} />
provider	provider-app/src/screens/shared/RealScreens.tsx	260	/support/tickets	WIRED_CANDIDATE	await client.post('/support/tickets', { subject, message });
provider	provider-app/src/screens/shared/RealScreens.tsx	281		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال التذكرة' : 'Submit Ticket'} onPress={handleSubmit} style={{ marginTop: SP.md }} />
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	24		UI_ACTION_REVIEW	<NBtn label={AR ? 'تحميل بطاقة الرمز المطبوعة PDF' : 'Download Printable PDF'} onPress={() => show(AR ? 'جاري التحميل...' : 'Downloading...', 'in
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	94		UI_ACTION_REVIEW	<NBtn label={AR ? 'الاتصال بمندوب التوصيل 📞' : 'Call Driver 📞'} onPress={() => show(AR ? 'جاري الاتصال بالمندوب...' : 'Calling driver.
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	115		UI_ACTION_REVIEW	"<NBtn label={AR ? 'الموافقة وتجهيز الصرف ⚡' : 'Approve & Prepare ⚡'} size=""sm"" onPress={() => show(AR ? 'تم قبول طلب الصرف' : 'Approved', 'suc"
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	150	/pharmacy/products	WIRED_CANDIDATE	await client.post('/pharmacy/products', { name, price: Number(price), barcode: code });
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	169		UI_ACTION_REVIEW	<NBtn label={AR ? 'إضافة الصنف للمخزون 📦' : 'Add to Inventory 📦'} onPress={handleAdd} style={{ marginTop: SP.md }} />
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	190		UI_ACTION_REVIEW	"<NBtn label={AR ? 'عرض خفض السعر الترويجي FEFO' : 'Apply FEFO Promo'} size=""sm"" onPress={() => show(AR ? 'تم تطبيق الخصم الترويجي' : 'FEFO P"
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	205	/pharmacy/shortages/report	WIRED_CANDIDATE	await client.post('/pharmacy/shortages/report', { drug });
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	220		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال بلاغ النواقص 🚨' : 'Report Shortage 🚨'} onPress={handleReport} style={{ marginTop: SP.md }} />
provider	provider-app/src/screens/shared/RegistrationSuccess.tsx	66		UI_ACTION_REVIEW	onPress={handleSendOtp}
provider	provider-app/src/screens/shared/RegistrationSuccess.tsx	89		UI_ACTION_REVIEW	onPress={handleVerify}
