archive_path	member_path	sha256	line_count	kind	role	domain	fully_read	evidence_file	evidence_section	line_ranges_read	routes_screens_actions	backend_consumers_or_contracts	auth_ownership	state_transitions	payment_insurance_relevance	error_empty_loading_retry_cancel	existing_tests	notes
nabd-patient-web.zip	server/db.ts	16cff90aae436a580326ab9ad143cd9979dc627a4570d2eb225124739ab983a1	92	OWNED_SOURCE_OR_CONFIG	source/config	diagnostics/homecare	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server_db.ts.md	Complete decoded member bytes; static semantic signals	1-92	"38: const textFields = [""name"", ""email"", ""loginMethod""] as const;"		"38: const textFields = [""name"", ""email"", ""loginMethod""] as const;; 55: if (user.role !== undefined) {; 56: values.role = user.role;; 57: updateSet.role = user.role;; 58: } else if (user.openId === ENV.ownerOpenId) {; 59: values.role = 'admin';; 60: updateSet.role = 'admin';"	"13: } catch (error) {; 14: console.warn(""[Database] Failed to connect:"", error);; 23: throw new Error(""User openId is required for upsert"");; 74: } catch (error) {; 75: console.error(""[Database] Failed to upsert user:"", error);; 76: throw error;"		"13: } catch (error) {; 14: console.warn(""[Database] Failed to connect:"", error);; 23: throw new Error(""User openId is required for upsert"");; 74: } catch (error) {; 75: console.error(""[Database] Failed to upsert user:"", error);; 76: throw error;"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/routers.ts	9ba9b6c1b21ae6854e2c32c95e3718a0e7cfe472220382932bf9194adb5d7fc2	28	OWNED_SOURCE_OR_CONFIG	source/config	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server_routers.ts.md	Complete decoded member bytes; static semantic signals	1-28	"3: import { systemRouter } from ""./_core/systemRouter"";; 4: import { publicProcedure, router } from ""./_core/trpc"";; 6: export const appRouter = router({; 7: // if you need to use socket.io, read and register route in server/_core/index.ts, all api should start with '/api/' so that the gateway can route correctly; 8: system: systemRouter,; 9: auth: router({; 11: logout: publicProcedure.mutation(({ ctx }) => {; 20: // TODO: add feature routers here, e.g."	"4: import { publicProcedure, router } from ""./_core/trpc"";; 7: // if you need to use socket.io, read and register route in server/_core/index.ts, all api should start with '/api/' so that the gateway can route correctly"	"1: import { COOKIE_NAME } from ""@shared/const"";; 2: import { getSessionCookieOptions } from ""./_core/cookies"";; 11: logout: publicProcedure.mutation(({ ctx }) => {; 12: const cookieOptions = getSessionCookieOptions(ctx.req);; 13: ctx.res.clearCookie(COOKIE_NAME, { ...cookieOptions, maxAge: -1 });"	15: success: true,			Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/storage.ts	55eab39960d991bfbd50e86fb586fd6842fff88bcc7ab6d3538982a3fd9dd860	97	OWNED_SOURCE_OR_CONFIG	source/config	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server_storage.ts.md	Complete decoded member bytes; static semantic signals	1-97	2: // Uploads via Forge Server presigned URL to S3 (PUT direct).; 3: // Downloads return /manus-storage/{key} paths served via 307 redirect.; 61: const uploadResp = await fetch(s3Url, {; 67: if (!uploadResp.ok) {; 68: throw new Error(`Storage upload to S3 failed (${uploadResp.status})`);	43: const presignResp = await fetch(presignUrl, {; 61: const uploadResp = await fetch(s3Url, {; 86: const resp = await fetch(getUrl, {	44: headers: { Authorization: `Bearer ${forgeKey}` },; 87: headers: { Authorization: `Bearer ${forgeKey}` },	"12: throw new Error(; 48: const msg = await presignResp.text().catch(() => presignResp.statusText);; 49: throw new Error(`Storage presign failed (${presignResp.status}): ${msg}`);; 53: if (!s3Url) throw new Error(""Forge returned empty presign URL"");; 68: throw new Error(`Storage upload to S3 failed (${uploadResp.status})`);; 91: const msg = await resp.text().catch(() => resp.statusText);; 92: throw new Error(`Storage signed URL failed (${resp.status}): ${msg}`);"		"12: throw new Error(; 48: const msg = await presignResp.text().catch(() => presignResp.statusText);; 49: throw new Error(`Storage presign failed (${presignResp.status}): ${msg}`);; 53: if (!s3Url) throw new Error(""Forge returned empty presign URL"");; 68: throw new Error(`Storage upload to S3 failed (${uploadResp.status})`);; 91: const msg = await resp.text().catch(() => resp.statusText);; 92: throw new Error(`Storage signed URL failed (${resp.status}): ${msg}`);"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/_core/vite.ts	4bcc2f28e92497651d0c662b65943b73e777f1e38ab05363da3400e68d76f4a1	67	OWNED_SOURCE_OR_CONFIG	source/config	cross-surface	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server__core_vite.ts.md	Complete decoded member bytes; static semantic signals	1-67	"41: const page = await vite.transformIndexHtml(url, template);; 42: res.status(200).set({ ""Content-Type"": ""text/html"" }).end(page);"			"42: res.status(200).set({ ""Content-Type"": ""text/html"" }).end(page);; 44: vite.ssrFixStacktrace(e as Error);; 56: console.error("		43: } catch (e) {; 44: vite.ssrFixStacktrace(e as Error);; 56: console.error(	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/_core/context.ts	a43ea9ca8624270a83857d61a7154f17c48bb2c19126d1ee037a37345f6bda86	28	OWNED_SOURCE_OR_CONFIG	client/state/service	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server__core_context.ts.md	Complete decoded member bytes; static semantic signals	1-28		"1: import type { CreateExpressContextOptions } from ""@trpc/server/adapters/express"";; 5: export type TrpcContext = {; 13: ): Promise<TrpcContext> {"		18: } catch (error) {		18: } catch (error) {	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/_core/trpc.ts	95679492e0478938f9bab6e3388ba6a95d3ab3329e6ff2eb9686e638cd07d98e	45	OWNED_SOURCE_OR_CONFIG	source/config	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server__core_trpc.ts.md	Complete decoded member bytes; static semantic signals	1-45	10: export const router = t.router;	"2: import { initTRPC, TRPCError } from ""@trpc/server"";; 4: import type { TrpcContext } from ""./context"";; 6: const t = initTRPC.context<TrpcContext>().create({; 17: throw new TRPCError({ code: ""UNAUTHORIZED"", message: UNAUTHED_ERR_MSG });; 35: throw new TRPCError({ code: ""FORBIDDEN"", message: NOT_ADMIN_ERR_MSG });"	"1: import { NOT_ADMIN_ERR_MSG, UNAUTHED_ERR_MSG } from '@shared/const';; 30: export const adminProcedure = t.procedure.use(; 34: if (!ctx.user || ctx.user.role !== 'admin') {; 35: throw new TRPCError({ code: ""FORBIDDEN"", message: NOT_ADMIN_ERR_MSG });"	"2: import { initTRPC, TRPCError } from ""@trpc/server"";; 17: throw new TRPCError({ code: ""UNAUTHORIZED"", message: UNAUTHED_ERR_MSG });; 35: throw new TRPCError({ code: ""FORBIDDEN"", message: NOT_ADMIN_ERR_MSG });"		"2: import { initTRPC, TRPCError } from ""@trpc/server"";; 17: throw new TRPCError({ code: ""UNAUTHORIZED"", message: UNAUTHED_ERR_MSG });; 35: throw new TRPCError({ code: ""FORBIDDEN"", message: NOT_ADMIN_ERR_MSG });"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/_core/oauth.ts	310791a577a40e7920f2ac449f730e4a27ce452c7f6a932834260943be469826	65	OWNED_SOURCE_OR_CONFIG	source/config	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server__core_oauth.ts.md	Complete decoded member bytes; static semantic signals	1-65	13: export function registerOAuthRoutes(app: Express) {; 24: // startLogin set in the browser that began this login. An attacker can; 47: loginMethod: userInfo.loginMethod ?? userInfo.platform ?? null,	"14: app.get(""/api/oauth/callback"", async (req: Request, res: Response) => {"	"1: import { COOKIE_NAME, ONE_YEAR_MS, OAUTH_STATE_COOKIE, decodeOAuthState } from ""@shared/const"";; 2: import { parse as parseCookieHeader } from ""cookie"";; 5: import { getSessionCookieOptions } from ""./cookies"";; 23: // CSRF guard: the nonce in `state` must match the one-time cookie that; 24: // startLogin set in the browser that began this login. An attacker can; 25: // forge `state`, but cannot plant this cookie in the victim's browser.; 27: const expectedNonce = parseCookieHeader(req.headers.cookie ?? """")[OAUTH_STATE_COOKIE];; 32: res.clearCookie(OAUTH_STATE_COOKIE, { path: ""/"", secure: true, sameSite: ""none"" });"	"1: import { COOKIE_NAME, ONE_YEAR_MS, OAUTH_STATE_COOKIE, decodeOAuthState } from ""@shared/const"";; 16: const state = getQueryParam(req, ""state"");; 18: if (!code || !state) {; 19: res.status(400).json({ error: ""code and state are required"" });; 23: // CSRF guard: the nonce in `state` must match the one-time cookie that; 25: // forge `state`, but cannot plant this cookie in the victim's browser.; 26: const { nonce } = decodeOAuthState(state);; 27: const expectedNonce = parseCookieHeader(req.headers.cookie ?? """")[OAUTH_STATE_COOKIE];"		"19: res.status(400).json({ error: ""code and state are required"" });; 29: res.status(403).json({ error: ""invalid oauth state"" });; 39: res.status(400).json({ error: ""openId missing from user info"" });; 60: } catch (error) {; 61: console.error(""[OAuth] Callback failed"", error);; 62: res.status(500).json({ error: ""OAuth callback failed"" });"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/_core/systemRouter.ts	61bb2c904da1fa08a425f8882aa3b23003bba7266ce00b2d9fcd685e5d4bffaf	29	OWNED_SOURCE_OR_CONFIG	source/config	family/health	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server__core_systemRouter.ts.md	Complete decoded member bytes; static semantic signals	1-29	"3: import { adminProcedure, publicProcedure, router } from ""./trpc"";; 5: export const systemRouter = router({"	"3: import { adminProcedure, publicProcedure, router } from ""./trpc"";"	"2: import { notifyOwner } from ""./notification"";; 3: import { adminProcedure, publicProcedure, router } from ""./trpc"";; 16: notifyOwner: adminProcedure; 24: const delivered = await notifyOwner(input);"	24: const delivered = await notifyOwner(input);; 26: success: delivered,			Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/_core/dataApi.ts	194ef8e309abde283a1132aa383af10ae583e27e983afa30dfcece3aa9ce27a7	64	OWNED_SOURCE_OR_CONFIG	client/state/service	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server__core_dataApi.ts.md	Complete decoded member bytes; static semantic signals	1-64		31: const response = await fetch(fullUrl, {	"29: const fullUrl = new URL(""webdevtoken.v1.WebDevService/CallApi"", baseUrl).toString();; 37: authorization: `Bearer ${ENV.forgeApiKey}`,"	"21: throw new Error(""BUILT_IN_FORGE_API_URL is not configured"");; 24: throw new Error(""BUILT_IN_FORGE_API_KEY is not configured"");; 27: // Build the full URL by appending the service path to the base URL; 50: throw new Error(; 51: `Data API request failed (${response.status} ${response.statusText})${detail ? `: ${detail}` : """"}`"	"55: const payload = await response.json().catch(() => ({}));; 56: if (payload && typeof payload === ""object"" && ""jsonData"" in payload) {; 58: return JSON.parse((payload as Record<string, string>).jsonData ?? ""{}"");; 60: return (payload as Record<string, unknown>).jsonData;; 63: return payload;"	"21: throw new Error(""BUILT_IN_FORGE_API_URL is not configured"");; 24: throw new Error(""BUILT_IN_FORGE_API_KEY is not configured"");; 27: // Build the full URL by appending the service path to the base URL; 49: const detail = await response.text().catch(() => """");; 50: throw new Error(; 51: `Data API request failed (${response.status} ${response.statusText})${detail ? `: ${detail}` : """"}`; 55: const payload = await response.json().catch(() => ({}));; 59: } catch {"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
nabd-patient-web.zip	server/_core/sdk.ts	828ff33d41561c3353065deb46930ee44cb81fdf47b75c03171cb5fbd74a81d7	350	OWNED_SOURCE_OR_CONFIG	source/config	identity/session	YES	audit-artifacts/phase0d/phase0d-patient-web/evidence/server__core_sdk.ts.md	Complete decoded member bytes; static semantic signals	1-350	"93: private deriveLoginMethod(; 102: if (set.has(""REGISTERED_PLATFORM_EMAIL"")) return ""email"";; 103: if (set.has(""REGISTERED_PLATFORM_GOOGLE"")) return ""google"";; 104: if (set.has(""REGISTERED_PLATFORM_APPLE"")) return ""apple"";; 106: set.has(""REGISTERED_PLATFORM_MICROSOFT"") ||; 107: set.has(""REGISTERED_PLATFORM_AZURE""); 110: if (set.has(""REGISTERED_PLATFORM_GITHUB"")) return ""github"";; 136: const loginMethod = this.deriveLoginMethod("	"1: import { AXIOS_TIMEOUT_MS, COOKIE_NAME, ONE_YEAR_MS, decodeOAuthState } from ""@shared/const"";; 3: import axios, { type AxiosInstance } from ""axios"";; 32: constructor(private client: ReturnType<typeof axios.create>) {; 78: const createOAuthHttpClient = (): AxiosInstance =>; 79: axios.create({; 81: timeout: AXIOS_TIMEOUT_MS,; 85: private readonly client: AxiosInstance;; 88: constructor(client: AxiosInstance = createOAuthHttpClient()) {"	"1: import { AXIOS_TIMEOUT_MS, COOKIE_NAME, ONE_YEAR_MS, decodeOAuthState } from ""@shared/const"";; 4: import { parse as parseCookieHeader } from ""cookie"";; 11: ExchangeTokenRequest,; 12: ExchangeTokenResponse,; 21: export type SessionPayload = {; 27: const EXCHANGE_TOKEN_PATH = `/webdev.v1.WebDevAuthPublicService/ExchangeToken`;; 45: async getTokenByCode(; 48: ): Promise<ExchangeTokenResponse> {"	"1: import { AXIOS_TIMEOUT_MS, COOKIE_NAME, ONE_YEAR_MS, decodeOAuthState } from ""@shared/const"";; 2: import { ForbiddenError } from ""@shared/_core/errors"";; 18: const isNonEmptyString = (value: unknown): value is string =>; 35: console.error(; 36: ""[OAuth] ERROR: OAUTH_SERVER_URL is not configured! Set OAUTH_SERVER_URL environment variable.""; 41: private decodeState(state: string): string {; 42: return decodeOAuthState(state).redirectUri;; 47: state: string"	21: export type SessionPayload = {; 49: const payload: ExchangeTokenRequest = {; 58: payload; 181: payload: SessionPayload,; 190: openId: payload.openId,; 191: appId: payload.appId,; 192: name: payload.name,; 209: const { payload } = await jwtVerify(cookieValue, secretKey, {	"1: import { AXIOS_TIMEOUT_MS, COOKIE_NAME, ONE_YEAR_MS, decodeOAuthState } from ""@shared/const"";; 2: import { ForbiddenError } from ""@shared/_core/errors"";; 18: const isNonEmptyString = (value: unknown): value is string =>; 35: console.error(; 36: ""[OAuth] ERROR: OAUTH_SERVER_URL is not configured! Set OAUTH_SERVER_URL environment variable.""; 81: timeout: AXIOS_TIMEOUT_MS,; 215: !isNonEmptyString(openId) ||; 216: !isNonEmptyString(appId) ||"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
